"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"Row354",0.0258198889747161,0.0486150468413079,0,0.0640271767862054,0,0,0,0,0,0,0,0
"Row355",0.0258198889747161,0.0377587814787556,0,0.0362055519017749,0,0,0,0,0,0,0,0
"Row356",0.0258198889747161,0.0464613553855946,0,0.0451376890859984,0,0,0,0,0,0,0,0
"Row357",0.0258198889747161,0.0328201984212865,0,0.0659502311671008,0,0,0,0,0,0,0,0
"Row358",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row359",0.0258198889747161,0.052415224189313,0,0.0495470872470046,0,0,0,0,0,0,0,0
"Row360",0.0258198889747161,0.0378903550101685,0,0.0455824389571086,0,0,0,0,0,0,0,0
"Row361",0.0258198889747161,0.0319359313059661,0,0.0377728172626318,0,0,0,0,0,0,0,0
"Row362",0.0258198889747161,0.042369214777886,0,0.0313903622268648,0,0,0,0,0,0,0,0
"Row363",0.0258198889747161,0.0310516321627144,0,0.0312903934911309,0,0,0,0,0,0,0,0
"Row364",0.0258198889747161,0.0315641832070474,0,0.0506798824545316,0,0,0,0,0,0,0,0
"Row365",0.0258198889747161,0.0450262865873085,0,0.0509322881537772,0,0,0,0,0,0,0,0
"Row366",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row367",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row368",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row369",0.0258198889747161,0.0467629041455968,0,0.0380539977615578,0,0,0,0,0,0,0,0
"Row370",0.0258198889747161,0.0398749017586977,0,0.0594895073902334,0,0,0,0,0,0,0,0
"Row371",0.0258198889747161,0.0354423013872559,0,0.0433084449871244,0,0,0,0,0,0,0,0
"Row372",0.0258198889747161,0.0470670482575213,0,0.0389832759177814,0,0,0,0,0,0,0,0
"Row373",0.0258198889747161,0.0334127642750034,0,0.0415506109820873,0,0,0,0,0,0,0,0
"Row374",0.0258198889747161,0.0381105508295626,0,0.0664504546214688,0,0,0,0,0,0,0,0
"Row375",0.0258198889747161,0.0466570741811021,0,0.0414262665503569,0,0,0,0,0,0,0,0
"Row376",0.0258198889747161,0.0350864109361051,0,0.0559284656278476,0,0,0,0,0,0,0,0
"Row377",0.0258198889747161,0.0373669200166994,0,0.0297758618487126,0,0,0,0,0,0,0,0
"Row378",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row379",0.0258198889747161,0.0293828238747699,0,0.0569524520798847,0,0,0,0,0,0,0,0
"Row380",0.0258198889747161,0.043820167013442,0,0.0543258765018619,0,0,0,0,0,0,0,0
"Row381",0.0258198889747161,0.0430970188458327,0,0.0590200559413268,0,0,0,0,0,0,0,0
"Row382",0.0258198889747161,0.0517718043086647,0,0.0359029470601444,0,0,0,0,0,0,0,0
"Row383",0.0258198889747161,0.035578396414447,0,0.0376900171097465,0,0,0,0,0,0,0,0
"Row384",0.0258198889747161,0.037562100906288,0,0.0455397607236737,0,0,0,0,0,0,0,0
"Row385",0.0258198889747161,0.0415901268489966,0,0.0522216907326128,0,0,0,0,0,0,0,0
"Row386",0.0258198889747161,0.0344723539046014,0,0.0398894216209339,0,0,0,0,0,0,0,0
"Row387",0.0258198889747161,0.0320642201690939,0,0.0594590544127154,0,0,0,0,0,0,0,0
"Row388",0.0258198889747161,0.0482913686312462,0,0.0463013614011316,0,0,0,0,0,0,0,0
"Row389",0.0258198889747161,0.0287223468817158,0,0.048287496847312,0,0,0,0,0,0,0,0
"Row390",0.0258198889747161,0.0343936232444048,0,0.0464751184661868,0,0,0,0,0,0,0,0
"Row391",0.0258198889747161,0.0394872649345563,0,0.0338091544454083,0,0,0,0,0,0,0,0
"Row392",0.0258198889747161,0.0282990941656723,0,0.0479844124705022,0,0,0,0,0,0,0,0
"Row393",0.0258198889747161,0.0362791206174696,0,0.0631623394187594,0,0,0,0,0,0,0,0
"Row394",0.0258198889747161,0.0327991776212946,0,0.0421734900258144,0,0,0,0,0,0,0,0
"Row395",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row396",0.0258198889747161,0.0364711871966786,0,0.0599404071971259,0,0,0,0,0,0,0,0
"Row397",0.0258198889747161,0.0361149046300399,0,0.0581026860843136,0,0,0,0,0,0,0,0
"Row398",0.0258198889747161,0.0410573872041557,0,0.0541464262944463,0,0,0,0,0,0,0,0
"Row399",0.0258198889747161,0.0399785059630383,0,0.0575935556521701,0,0,0,0,0,0,0,0
"Row400",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row401",0.0258198889747161,0.0547952295107261,0,0,0.0711780529731367,0,0,0,0,0,0,0
"Row402",0.0258198889747161,0.0370996853436189,0,0,0.054143215093661,0,0,0,0,0,0,0
"Row403",0.0258198889747161,0.0440478602991548,0,0,0.0720942092916007,0,0,0,0,0,0,0
"Row404",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row405",0.0258198889747161,0.0425486728601086,0,0,0.058814535114971,0,0,0,0,0,0,0
"Row406",0.0258198889747161,0.0493436612111859,0,0,0.0388168308969943,0,0,0,0,0,0,0
"Row407",0.0258198889747161,0.0344496254690818,0,0,0,0,0,0,0,0,0,0
"Row408",0.0258198889747161,0.0422065134660027,0,0,0.0411776934640655,0,0,0,0,0,0,0
"Row409",0.0258198889747161,0.0354073356138841,0,0,0.0373131197673181,0,0,0,0,0,0,0
"Row410",0.0258198889747161,0.0467514700178798,0,0,0.0654567053843165,0,0,0,0,0,0,0
"Row411",0.0258198889747161,0.0416622364701386,0,0,0,0,0,0,0,0,0,0
"Row412",0.0258198889747161,0.0403475820238849,0,0,0.0643784007434402,0,0,0,0,0,0,0
"Row413",0.0258198889747161,0.0380906281399448,0,0,0.0615515691873447,0,0,0,0,0,0,0
"Row414",0.0258198889747161,0.0404930509833519,0,0,0.0297585003657639,0,0,0,0,0,0,0
"Row415",0.0258198889747161,0.0358300731665756,0,0,0,0,0,0,0,0,0,0
"Row416",0.0258198889747161,0.0635716422051486,0,0,0.0666425717188772,0,0,0,0,0,0,0
"Row417",0.0258198889747161,0.0550805674381645,0,0,0,0,0,0,0,0,0,0
"Row418",0.0258198889747161,0.0355222304283998,0,0,0.0305805363508486,0,0,0,0,0,0,0
"Row419",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row420",0.0258198889747161,0.0403909582673768,0,0,0.0472903456917554,0,0,0,0,0,0,0
"Row421",0.0258198889747161,0.03038787111388,0,0,0.0554318478315234,0,0,0,0,0,0,0
"Row422",0.0258198889747161,0.0414768462027263,0,0,0.0374171036942479,0,0,0.0580009827429921,0,0,0,0
"Row423",0.0258198889747161,0.0415455193352202,0,0,0.0531786034458933,0,0,0.0289349747274073,0,0,0,0
"Row424",0.0258198889747161,0.0337188249192899,0,0,0.0471853606710042,0,0,0,0,0,0,0
"Row425",0.0258198889747161,0.0445514336132053,0,0,0.0474588356052254,0,0,0,0,0,0,0
"Row426",0.0258198889747161,0.032029225152833,0,0,0.0315810373721247,0,0,0,0,0,0,0
"Row427",0.0258198889747161,0.0373829820859629,0,0,0.083040619331937,0,0,0,0,0,0,0
"Row428",0.0258198889747161,0.0541391688886597,0,0,0.0743973710551314,0,0,0,0.0519736189327185,0,0,0
"Row429",0.0258198889747161,0.0430753318085402,0,0,0.0483258856516031,0,0,0,0,0,0,0
"Row430",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row431",0.0258198889747161,0.0304303982155736,0,0,0.0344811134393639,0,0,0,0,0,0,0
"Row432",0.0258198889747161,0.0486753003770926,0,0,0.0309902878931825,0,0,0,0,0,0,0
"Row433",0.0258198889747161,0.0432104285261576,0,0,0.0481394349704658,0,0,0,0,0,0,0
"Row434",0.0258198889747161,0.0375084623894944,0,0,0.0604192620881188,0,0,0,0,0,0,0
"Row435",0.0258198889747161,0.050940548834641,0,0,0.0400194114486432,0,0,0,0,0,0,0
"Row436",0.0258198889747161,0.068439696133527,0,0,0.0420848516645517,0,0,0,0,0,0,0
"Row437",0.0258198889747161,0.0395717636305801,0,0,0.041021412788394,0,0,0.0546525371520147,0,0,0,0
"Row438",0.0258198889747161,0.0459480294741282,0,0,0.0414178786854167,0,0,0,0,0,0,0
"Row439",0.0258198889747161,0.0341984120983052,0,0,0.0627364725023084,0,0,0,0.0480006464804961,0,0,0
"Row440",0.0258198889747161,0.0425992104115822,0,0,0,0,0,0,0,0,0,0
"Row441",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row442",0.0258198889747161,0.0400313593851866,0,0,0,0,0,0,0,0,0,0
"Row443",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row444",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row445",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row446",0.0258198889747161,0.034091525186168,0,0,0.0507673518413465,0,0,0,0,0,0,0
"Row447",0.0258198889747161,0.0336566034897849,0,0,0.0321000773844094,0,0,0,0,0,0,0
"Row448",0.0258198889747161,0.0348522858025675,0,0,0,0,0,0,0,0,0,0
"Row449",0.0258198889747161,0.0350830396932931,0,0,0.0585233080279491,0,0,0,0,0,0,0
"Row450",0.0258198889747161,0.0520940787021117,0,0,0.046577051135692,0,0,0,0,0,0,0
"Row451",0.0258198889747161,0.0402619762608064,0,0,0.0561034088673031,0,0,0,0,0,0,0
"Row452",0.0258198889747161,0.0507047652491334,0,0,0.041302180863311,0,0,0,0,0,0,0
"Row453",0.0258198889747161,0.0466021529858314,0,0,0,0,0,0,0,0,0,0
"Row454",0.0258198889747161,0.0442418397579672,0,0,0.0593836811349985,0,0,0,0,0,0,0
"Row455",0.0258198889747161,0.0364881615677384,0,0,0.0484908737208658,0,0,0,0,0,0,0
"Row456",0.0258198889747161,0.0343148126014797,0,0,0,0,0,0,0,0,0,0
"Row457",0.0258198889747161,0.0393448488746014,0,0,0,0,0,0,0,0,0,0
"Row458",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row459",0.0258198889747161,0.0344881187729724,0,0,0.0413216425375533,0,0,0,0,0,0,0
"Row460",0.0258198889747161,0.0349540411142236,0,0,0.0361147072498979,0,0,0,0,0,0,0
"Row461",0.0258198889747161,0.0360470429073641,0,0,0.036558528086584,0,0,0,0,0,0,0
"Row462",0.0258198889747161,0.0395443739689793,0,0,0.0265075340057061,0,0,0.0366935234051497,0,0,0,0
"Row463",0.0258198889747161,0.0426031188100625,0,0,0.0309720473808043,0,0,0.0398229869084128,0,0,0,0
"Row464",0.0258198889747161,0.0339662316996387,0,0,0.0684582551585407,0,0,0,0,0,0,0
"Row465",0.0258198889747161,0.0449860566131743,0,0,0.036737926387315,0,0,0,0,0,0,0
"Row466",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row467",0.0258198889747161,0.0419600187829695,0,0,0,0,0,0,0,0,0,0
"Row468",0.0258198889747161,0.0428103305622612,0,0,0.0563887388798662,0,0,0,0,0,0,0
"Row469",0.0258198889747161,0.0370955318622925,0,0,0.0482307722766161,0,0,0,0,0,0,0
"Row470",0.0258198889747161,0.0355405954458525,0,0,0.0398439550648782,0,0,0,0,0,0,0
"Row471",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row472",0.0258198889747161,0.0506486173836459,0,0,0,0,0,0,0,0,0,0
"Row473",0.0258198889747161,0.0350910639728508,0,0,0,0,0,0,0,0,0,0
"Row474",0.0258198889747161,0.0424034920910197,0,0,0.0403883990121124,0,0,0,0,0,0,0
"Row475",0.0258198889747161,0.0523142385282458,0,0,0,0,0,0,0,0,0,0
"Row476",0.0258198889747161,0.0338507706839934,0,0,0.0534879746678723,0,0,0,0,0,0,0
"Row477",0.0258198889747161,0.0390631104215231,0,0,0.0393923247419999,0,0,0,0,0,0,0
"Row478",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row479",0.0258198889747161,0.0444978025598867,0,0,0.0651148280610151,0,0,0,0,0,0,0
"Row480",0.0258198889747161,0.054883361633123,0,0,0.0501570948192203,0,0,0.0289966074675828,0,0,0,0
"Row481",0.0258198889747161,0.0328434102469336,0,0,0.0515404668055629,0,0,0,0,0,0,0
"Row482",0.0258198889747161,0.0327406183887464,0,0,0.0420591729880756,0,0,0.0297082959963001,0,0,0,0
"Row483",0.0258198889747161,0.0320189290877486,0,0,0,0,0,0,0,0,0,0
"Row484",0.0258198889747161,0.0488265648791206,0,0,0.0395259200476126,0,0,0,0,0,0,0
"Row485",0.0258198889747161,0.0445721702495677,0,0,0.0382910223254707,0,0,0,0,0,0,0
"Row486",0.0258198889747161,0.0435277316851393,0,0,0.0401035764679009,0,0,0,0,0,0,0
"Row487",0.0258198889747161,0.0365805823928774,0,0,0.0614227550579722,0,0,0.03226372320754,0,0,0,0
"Row488",0.0258198889747161,0.0466548869999491,0,0,0,0,0,0,0,0,0,0
"Row489",0.0258198889747161,0.0341470393380037,0,0,0.0434529902039934,0,0,0,0,0,0,0
"Row490",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row491",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row492",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row493",0.0258198889747161,0.0408651554615231,0,0,0.0529360791632033,0,0,0.0394629606551779,0,0,0,0
"Row494",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row495",0.0258198889747161,0.0395200211362888,0,0,0,0,0,0,0,0,0,0
"Row496",0.0258198889747161,0.0486858111947551,0,0,0,0,0,0,0,0,0,0
"Row497",0.0258198889747161,0.0427684893041318,0,0,0,0,0,0,0,0,0,0
"Row498",0.0258198889747161,0.0493156180484271,0,0,0,0,0,0,0,0,0,0
"Row499",0.0258198889747161,0.0395841839030125,0,0,0.0410697022016842,0,0,0,0,0,0,0
"Row500",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row501",0.0258198889747161,0,0.0484320737443445,0,0,0,0.0239048081936094,0,0,0,0,0.0280163157268107
"Row502",0.0258198889747161,0,0.0397515869068018,0,0,0,0,0,0,0,0,0
"Row503",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row504",0.0258198889747161,0,0.0506473107172377,0,0,0,0,0,0,0,0,0
"Row505",0.0258198889747161,0,0.0417322073124349,0,0,0,0,0,0,0,0,0
"Row506",0.0258198889747161,0,0.0463386652801808,0,0,0,0,0,0,0,0,0
"Row507",0.0258198889747161,0,0.0331735651568108,0,0,0,0,0,0,0,0,0
"Row508",0.0258198889747161,0,0.0512988915254796,0,0,0,0,0,0,0,0,0
"Row509",0.0258198889747161,0,0.0480565591361079,0,0,0,0,0,0,0,0,0
"Row510",0.0258198889747161,0,0.0526763678773564,0,0,0,0.0459798356913572,0,0,0,0,0
"Row511",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row512",0.0258198889747161,0,0.0439812212832632,0,0,0,0.0408761002729863,0,0,0,0,0
"Row513",0.0258198889747161,0,0.0406617627454897,0,0,0,0,0,0,0,0,0
"Row514",0.0258198889747161,0,0.0454316646411658,0,0,0,0.029329183732194,0,0,0,0,0.0734784616071721
"Row515",0.0258198889747161,0,0.0410432669509806,0,0,0,0,0,0,0,0,0
"Row516",0.0258198889747161,0,0.0470871368574851,0,0,0,0.0327015949918999,0,0,0,0,0
"Row517",0.0258198889747161,0,0.0440774201368211,0,0,0,0.0310601347289203,0,0,0,0,0.0282550067550882
"Row518",0.0258198889747161,0,0.0461959567201146,0,0,0,0,0,0,0,0,0
"Row519",0.0258198889747161,0,0.0361735146895738,0,0,0,0.0489523597927239,0,0,0,0,0
"Row520",0.0258198889747161,0,0.0445295564386233,0,0,0,0,0,0,0,0,0
"Row521",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row522",0.0258198889747161,0,0.0508749727664695,0,0,0,0.0483504806484128,0,0,0,0,0
"Row523",0.0258198889747161,0,0.0365086906895519,0,0,0,0.0213871755253098,0,0,0,0,0.0443226434708125
"Row524",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row525",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row526",0.0258198889747161,0,0.0425712876179173,0,0,0,0.0353039347565119,0,0,0,0,0.0309165856968579
"Row527",0.0258198889747161,0,0.0449494668779021,0,0,0,0.044003043067358,0,0,0,0,0.0315155987881026
"Row528",0.0258198889747161,0,0.0373272155195604,0,0,0,0,0,0,0,0,0
"Row529",0.0258198889747161,0,0.0481832640524437,0,0,0,0.0321059889644565,0,0,0,0,0
"Row530",0.0258198889747161,0,0.0468939758360962,0,0,0,0,0,0,0,0,0
"Row531",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row532",0.0258198889747161,0,0.0497252944596163,0,0,0,0,0,0,0,0,0
"Row533",0.0258198889747161,0,0.0370838431888455,0,0,0,0,0,0,0,0,0
"Row534",0.0258198889747161,0,0.0407857266262082,0,0,0,0.0247124481078536,0,0,0,0,0.0560455887219913
"Row535",0.0258198889747161,0,0.053355268166048,0,0,0,0.0366806080974433,0,0,0,0,0.0297303895554888
"Row536",0.0258198889747161,0,0.0480940405743325,0,0,0,0,0,0,0,0,0
"Row537",0.0258198889747161,0,0.0516555168009065,0,0,0,0,0,0,0,0,0
"Row538",0.0258198889747161,0,0.0310024595450891,0,0,0,0,0,0,0,0,0
"Row539",0.0258198889747161,0,0.0433082914754747,0,0,0,0.0265821143102704,0,0,0,0,0.0310966563975351
"Row540",0.0258198889747161,0,0.0336392274502549,0,0,0,0.0305655776384875,0,0,0,0,0.0302405512026528
"Row541",0.0258198889747161,0,0.0333795974271087,0,0,0,0,0,0,0,0,0
"Row542",0.0258198889747161,0,0.0560361577789568,0,0,0,0.0264687004392741,0,0,0,0,0
"Row543",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row544",0.0258198889747161,0,0.0413845368776023,0,0,0,0,0,0,0,0,0
"Row545",0.0258198889747161,0,0.0372347581153204,0,0,0,0,0,0,0,0,0
"Row546",0.0258198889747161,0,0.0461591501975127,0,0,0,0,0,0,0,0,0
"Row547",0.0258198889747161,0,0.0587455387955242,0,0,0,0,0,0,0,0,0
"Row548",0.0258198889747161,0,0.0391430512765511,0,0,0,0,0,0,0,0,0
"Row549",0.0258198889747161,0,0.0300197391419494,0,0,0,0,0,0,0,0,0
"Row550",0.0258198889747161,0,0.0424004256487854,0,0,0,0.0608584971344139,0,0,0,0,0.0309801413162053
"Row551",0.0258198889747161,0,0.0375059010121129,0,0,0,0,0,0,0,0,0
"Row552",0.0258198889747161,0,0.0562867097079151,0,0,0,0.0175549428511135,0,0,0,0,0.0479509410218199
"Row553",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row554",0.0258198889747161,0,0.0418181898473601,0,0,0,0,0,0,0,0,0
"Row555",0.0258198889747161,0,0.0420170225542643,0,0,0,0,0,0,0,0,0
"Row556",0.0258198889747161,0,0.0488702526851234,0,0,0,0,0,0,0,0,0
"Row557",0.0258198889747161,0,0.0354277403501068,0,0,0,0.0448675425431903,0,0,0,0,0
"Row558",0.0258198889747161,0,0.0516104842258584,0,0,0,0.0285047806534556,0,0,0,0,0
"Row559",0.0258198889747161,0,0.0425430002921699,0,0,0,0,0,0,0,0,0
"Row560",0.0258198889747161,0,0.0519235967607575,0,0,0,0,0,0,0,0,0
"Row561",0.0258198889747161,0,0.042532097260888,0,0,0,0.0264572397039493,0,0,0,0,0
"Row562",0.0258198889747161,0,0.0402336233414413,0,0,0,0.0394966009673995,0,0,0,0,0
"Row563",0.0258198889747161,0,0.0422892498634428,0,0,0,0,0,0,0,0,0
"Row564",0.0258198889747161,0,0.0457593341012889,0,0,0,0.0419762462899589,0,0,0,0,0.0347404182373378
"Row565",0.0258198889747161,0,0.0344861381772172,0,0,0,0,0,0,0,0,0
"Row566",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row567",0.0258198889747161,0,0.0520044566074764,0,0,0,0.01485860227114,0,0,0,0,0.0557468764487829
"Row568",0.0258198889747161,0,0.0477624042254641,0,0,0,0,0,0,0,0,0
"Row569",0.0258198889747161,0,0.044981772768163,0,0,0,0,0,0,0,0,0
"Row570",0.0258198889747161,0,0.0566605743397105,0,0,0,0,0,0,0,0,0
"Row571",0.0258198889747161,0,0.0466003056688327,0,0,0,0,0,0,0,0,0
"Row572",0.0258198889747161,0,0.0520524843510441,0,0,0,0,0,0,0,0,0
"Row573",0.0258198889747161,0,0.0321166384397365,0,0,0,0.029592708989207,0,0,0,0,0
"Row574",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row575",0.0258198889747161,0,0.0399898172331539,0,0,0,0.0351925120561349,0,0,0,0,0.0361002305002252
"Row576",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row577",0.0258198889747161,0,0.0473753282585434,0,0,0,0,0,0,0,0,0
"Row578",0.0258198889747161,0,0.0480019909112604,0,0,0,0,0,0,0,0,0
"Row579",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row580",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row581",0.0258198889747161,0,0.0502801374961586,0,0,0,0,0,0,0,0,0
"Row582",0.0258198889747161,0,0.0624360741041071,0,0,0,0.0285103020081404,0,0,0,0,0.0317559808965602
"Row583",0.0258198889747161,0,0.0442002551118236,0,0,0,0,0,0,0,0,0
"Row584",0.0258198889747161,0,0.0589805442580872,0,0,0,0,0,0,0,0,0
"Row585",0.0258198889747161,0,0.0444476874521086,0,0,0,0.0524508188967228,0,0,0,0,0.036306299031742
"Row586",0.0258198889747161,0,0.0416679242352389,0,0,0,0.0453390905666564,0,0,0,0,0
"Row587",0.0258198889747161,0,0.049519518707501,0,0,0,0.0210785476851457,0,0,0,0,0.0364055287507903
"Row588",0.0258198889747161,0,0.0380100041792528,0,0,0,0,0,0,0,0,0
"Row589",0.0258198889747161,0,0.0560263808401318,0,0,0,0,0,0,0,0,0
"Row590",0.0258198889747161,0,0.0492460719721716,0,0,0,0.0294636020913464,0,0,0,0,0.051708107637818
"Row591",0.0258198889747161,0,0.0559801282030694,0,0,0,0.0175783902068477,0,0,0,0,0.0309688801070765
"Row592",0.0258198889747161,0,0.0555101516387967,0,0,0,0.035510871945904,0,0,0,0,0.0552471137647969
"Row593",0.0258198889747161,0,0.048023270853731,0,0,0,0,0,0,0,0,0
"Row594",0.0258198889747161,0,0.0546298959729584,0,0,0,0.0330553544895317,0,0,0,0,0
"Row595",0.0258198889747161,0,0.0510056576169393,0,0,0,0,0,0,0,0,0
"Row596",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row597",0.0258198889747161,0,0.054624190986237,0,0,0,0.0788737724284426,0,0,0,0,0
"Row598",0.0258198889747161,0,0.0330906169489,0,0,0,0,0,0,0,0,0
"Row599",0.0258198889747161,0,0.0371195197327078,0,0,0,0.0211279462747795,0,0,0,0,0.0404144840810962
"Row600",0.0258198889747161,0,0.0233174699543238,0,0,0.0638079381472968,0,0,0,0.0276102199763191,0,0
"Row601",0.0258198889747161,0,0.0274827120140641,0,0,0.0482819343538577,0,0,0,0,0,0
"Row602",0.0258198889747161,0,0.0420703788510338,0,0,0.0430732607452995,0,0,0,0,0,0
"Row603",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row604",0.0258198889747161,0,0.0264482231420945,0,0,0.0463415242875617,0,0,0,0,0,0
"Row605",0.0258198889747161,0,0.0239453341523982,0,0,0.066981967497791,0,0,0,0,0.0341808507006914,0
"Row606",0.0258198889747161,0,0.0332212878906704,0,0,0.0522997168931362,0,0,0,0,0,0
"Row607",0.0258198889747161,0,0.02952086677929,0,0,0.0366686487153323,0,0,0,0,0,0
"Row608",0.0258198889747161,0,0.0470168652221964,0,0,0.0530145988663887,0,0,0,0,0,0
"Row609",0.0258198889747161,0,0.0282839605601084,0,0,0.0459999957120551,0,0,0,0.0255675154312983,0,0
"Row610",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row611",0.0258198889747161,0,0.0268043854737595,0,0,0.0420630152138581,0,0,0,0,0.0244450942308375,0
"Row612",0.0258198889747161,0,0.0394533155710082,0,0,0.0580070052773905,0,0,0,0,0.0400131665708592,0
"Row613",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row614",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row615",0.0258198889747161,0,0.0366042984637869,0,0,0.0552517753910979,0,0,0,0,0,0
"Row616",0.0258198889747161,0,0.0374377048309691,0,0,0.071787057315133,0,0,0,0,0,0
"Row617",0.0258198889747161,0,0.0322210075831606,0,0,0.0517905337552018,0,0,0,0,0,0
"Row618",0.0258198889747161,0,0.0356958367520401,0,0,0.0594255772053885,0,0,0,0.0321900697576603,0,0
"Row619",0.0258198889747161,0,0.0322691996449454,0,0,0.0492086920764466,0,0,0,0,0,0
"Row620",0.0258198889747161,0,0.0265731945348668,0,0,0.0461269948702907,0,0,0,0,0,0
"Row621",0.0258198889747161,0,0.036348302066232,0,0,0.0539546963592203,0,0,0,0,0,0
"Row622",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row623",0.0258198889747161,0,0.0298925943650793,0,0,0.0516795418823606,0,0,0,0,0.0484099121465655,0
"Row624",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row625",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row626",0.0258198889747161,0,0.0256952013896905,0,0,0.0733975797449202,0,0,0,0,0,0
"Row627",0.0258198889747161,0,0.0237694915718616,0,0,0.0477960507846578,0,0,0,0,0,0
"Row628",0.0258198889747161,0,0.0379367223472331,0,0,0.0437476778323703,0,0,0,0,0,0
"Row629",0.0258198889747161,0,0.0247074033759765,0,0,0.0453547966854459,0,0,0,0,0,0
"Row630",0.0258198889747161,0,0.0306815088998211,0,0,0.056943173707466,0,0,0,0,0,0
"Row631",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row632",0.0258198889747161,0,0.0315671602867105,0,0,0.0333437969737739,0,0,0,0,0,0
"Row633",0.0258198889747161,0,0.0436571537351813,0,0,0.0433111424653043,0,0,0,0,0,0
"Row634",0.0258198889747161,0,0.0353411566713948,0,0,0.0646943518192469,0,0,0,0,0.0420974419044744,0
"Row635",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row636",0.0258198889747161,0,0.0292147701715004,0,0,0.0377315912296911,0,0,0,0,0,0
"Row637",0.0258198889747161,0,0.0270800546593497,0,0,0.0513432999681772,0,0,0,0.0337030986878631,0,0
"Row638",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row639",0.0258198889747161,0,0.0241324907635709,0,0,0.053708413078513,0,0,0,0,0.0288017009102797,0
"Row640",0.0258198889747161,0,0.0264170924917222,0,0,0.0682814628366321,0,0,0,0,0.0371499445985408,0
"Row641",0.0258198889747161,0,0.0322416006360338,0,0,0.0597163315109414,0,0,0,0,0,0
"Row642",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row643",0.0258198889747161,0,0.0224550012819258,0,0,0.0390269559521011,0,0,0,0,0,0
"Row644",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
"Row645",0.0258198889747161,0,0.0305864479316232,0,0,0.0727843614860562,0,0,0,0,0,0
"Row646",0.0258198889747161,0,0.0300933786824577,0,0,0.0583925011456533,0,0,0,0,0,0
"Row647",0.0258198889747161,0,0.0256667058411701,0,0,0.0409953346286012,0,0,0,0,0,0
"Row648",0.0258198889747161,0,0.0285342701920192,0,0,0.0537548554907786,0,0,0,0.0277765046427985,0,0
"Row649",0.0258198889747161,0,0.0263901017685012,0,0,0.0735387978108016,0,0,0,0.0326728860570328,0,0
"Row650",0.0258198889747161,0,0,0,0,0,0,0,0,0,0,0
