"V1","V2","V3","V4","V5","V6"
"G233",0.0335651011190496,0.0566708611401595,0.0303680156478677,-0.0333303380981318,0.0469267897597734,-0.0453712918355991
"G234",0.0196815780133011,0.00861241330471745,0.0194951849120795,-0.0136547150240941,0.021590319491522,-0.0624414587523166
"G235",0.0447250247839877,0.0160445514891926,0.0680474991168575,-0.0809698910617765,-0.0365912862764878,0.0435219278630026
"G236",0.0258172400918132,-0.0165158694298293,0.0162393012057492,-0.000705832728501339,0.0729088527713187,-0.0850501681263342
"G237",0.0522226313080293,0.0293371133152218,0.0589227405811043,-0.065158727078033,0.0128948553097913,0.0394760144317411
"G238",0.0431842792252256,-0.0614360509045839,0.0217847328638363,-0.0216175112849325,0.0109558236898558,-0.023961052237826
"G239",0.0533351740397046,-0.0307671670827414,0.0663202990407676,-0.0725657251142068,-0.026886924703683,0.0382111468829911
"G240",0.0334077845858324,-0.0340191025588094,0.0194406020062189,-0.00164064858999865,0.0345518049183587,-0.0746075330006267
"G241",0.0406842604615165,0.00192122727582837,0.041803195575012,-0.0400747829989079,0.0680985941848383,-0.0262938777101484
"G242",0.0549806132214775,-0.0350488365981939,0.0481868206114887,-0.0409946526902272,-0.0331170989028806,-0.034911947455037
"G243",0.0490021811110659,0.0289941749125201,0.0447125370470033,-0.045504727018601,-0.0377031208775085,-0.0139395248875515
"G244",0.0349966443702523,-0.0663422069916168,0.0216308825949269,-0.015795841681164,-0.030889989038174,-0.0200190055520862
"G245",0.0523881401897222,0.0166395554538034,0.0587255452813012,-0.0571981181681945,0.0247321486278117,-0.00406832412171305
"G246",0.0478581378434599,-0.0696722686224767,0.0250232392198256,-0.0369377948315392,0.0120294444196542,0.00921824557853312
"G247",0.0439405251894679,0.0492557426805078,0.0541849680218106,-0.0420608781906915,0.0306430567079313,-0.04240431507983
"G248",0.0499489011748218,-0.0145697898586321,0.059762393011089,-0.0353419827632291,0.0492320425313342,-0.0542208180792908
"G249",0.0335577080230774,0.0426613350610095,0.0272863786158635,-0.0264002997356814,0.0410587605851781,-0.0642796018082733
"G250",0.0240144475209028,-0.024011901989024,0.0292393239653561,-0.00901950688067125,0.0797580260175702,-0.0826291351906467
"G251",0.0391540849648024,-0.00571798202458326,0.0534993823739383,-0.0639824076843108,0.00586243037190295,0.0278661859169584
"G252",0.0432057639056784,0.0633632142074355,0.0472201171107463,-0.0456341607678345,0.0714506975857219,-0.00775316756481487
"G253",0.0502262746359018,-0.0696235908773531,0.0386025836627874,-0.0411855026391823,0.0532848671058689,0.0202047683734974
"G254",0.0385288712132221,-0.0162413344148594,0.0397947570333301,-0.0144031032968431,0.0601293276072913,-0.0539264049416884
"G255",0.0537357997306987,-0.0522306435351689,0.0423924093052919,-0.0408190190901343,-0.00755621993746525,-0.0116724478403781
"G256",0.0434389058682719,0.032381914682366,0.0549268190900762,-0.0539436477260738,0.0386588666717445,0.0104198445049111
"G257",0.0450328875273591,-0.0134831167315159,0.0507289106622292,-0.0527901226560842,-0.0530837704049264,0.0768357457704937
"G258",0.0344814474090474,-0.0974709872220967,-0.000457955814605402,0.0117984422450586,0.0381512900970159,-0.0350196683853742
"G259",0.0334463446609002,-0.0359412307272672,0.0245085977749763,-0.00512863709570803,0.0541642738650135,-0.0541006854390628
"G260",0.0487006242775075,0.0475842039054479,0.0457394914102823,-0.0416796483650126,0.0757761166774636,-0.0640368995668981
"G261",0.0502989711648127,-0.0328360660475786,0.0418941480203347,-0.0417829944611398,0.015448829572913,-0.0127441805474221
"G262",0.0489555771340313,0.060981068627112,0.0511703039139154,-0.038128985485937,0.0248339629356864,-0.0401064337938142
"G263",0.0462686644610845,-0.0302069871796457,0.0461299818529996,-0.043499782341963,0.0686587377392429,-0.0228929596070019
"G264",0.0372116322021457,-0.0278138909759345,0.048187947936258,-0.0615759117854525,-0.0323246114447547,0.0806818973155578
"G265",0.0278694944228057,0.00972085451483958,0.0374747532083976,-0.021622004776712,0.0400067611431376,-0.0506519091005302
"G266",0.0299066109335706,0.00497674909883978,0.027020539126562,-0.0151090684119297,0.0405502765028196,-0.0896723643712108
"G267",0.0337174766599172,0.00710888654775312,0.0313347855302059,-0.0144277140206193,-0.000163427958659234,-0.082649816102471
"G268",0.0432816859017986,-0.0810177545005922,0.0305647713064564,-0.0155127437909853,0.0209794481892014,-0.051157471661663
"G269",0.0387821409148467,0.00208110724731379,0.0393555238549393,-0.0272255809249529,0.0174613770881381,-0.0559452787772621
"G270",0.0461489764059708,-0.0760597005849484,0.0211645422192575,-0.029427070419633,-0.0273919058567243,-0.0299248231463072
"G271",0.0476990011845439,0.0251477075531402,0.0632924306760181,-0.0741490654444488,-0.0496156216679883,0.0563270651476795
"G272",0.0350241453337259,-0.00724507303093884,0.0449533427478376,-0.0704481624836839,-0.0324411483656307,0.0776697364939567
"G273",0.0350492336619902,0.0110544984681038,0.033300534258547,-0.0351518945276429,0.0584682529515973,-0.0737753534964155
"G274",0.0443283818517572,-0.0690689466540508,0.0279017494316781,-0.0487153294048359,-0.0693905636950721,0.0434359222511167
"G275",0.0579878693099784,-0.0205872616856818,0.0634780893366071,-0.0716741106425608,-0.0884419043466946,0.0424917218954556
"G276",0.0509120926388774,-0.0102713878558289,0.0304233598060385,-0.0290991992242896,0.0261623497533134,-0.0692758423077763
"G277",0.0403455998317995,0.0514674213260122,0.0296594685690398,-0.0399912599510353,0.0335575121208839,-8.59585766536016e-05
"G278",0.0297590679927317,0.0556054052808135,0.0327226754308706,-0.0295213145171796,0.0190996197088855,-0.040341143980577
"G279",0.0471299283822035,-0.00229155310646064,0.0346426704933754,-0.041778958606908,0.00136918719942599,-0.0302281607237291
"G280",0.0363572548462981,-0.0104315614557382,0.0353440195211035,-0.00430881552686538,0.107476581857785,-0.0732714270578754
"G281",0.049780824872944,-0.0610499154226934,0.0419572855601227,-0.0246012922530236,0.00573034367158196,-0.0573869877820327
"G282",0.0349756279892492,0.0466410527696959,0.0408445745288589,-0.037147188861229,0.0179003391099048,-0.0242305937735475
"G283",0.0516493040153991,0.0792002852718183,0.0493807658718632,-0.0532572863865205,0.0054020582636789,-0.00834616724997773
"G284",0.0474320161123112,-0.0446726930084653,0.0427058677402551,-0.0386832993620819,0.0412700875958812,-0.0459371390385011
"G285",0.0330109916466769,-0.0627577004532457,0.0271318731735692,-0.0124847759880126,0.00576473963722854,-0.0365072825924079
"G286",0.0409292236785673,0.0565994952912858,0.0366692720774479,-0.0306581998959821,0.0199520158888838,-0.0479107776386443
"G287",0.0543739954663792,0.046668250150309,0.0461757605192924,-0.0513433561499159,0.0330254496070644,-0.0216784994640149
"G288",0.0552759155595246,-0.0463995579377197,0.0541685589622993,-0.0596661542455746,0.00257288073276341,0.0102566099059744
"G289",0.038512724856695,0.00770422058952491,0.035804988907694,-0.0317047598631218,0.0142002592229783,-0.0691740616359005
"G290",0.0587506221708905,0.0471930291313546,0.0559708617737302,-0.058751111541402,0.0517616671648838,-0.0190442643504138
"G291",0.0496422279880533,-0.0298410919430949,0.0501052330897753,-0.0563319393566286,-0.0363829583495927,0.0498794239996074
"G292",0.0472665432276231,-0.0134275754011086,0.0432656731893059,-0.0698577571084475,-0.0719088373029851,0.06048031471416
"G293",0.0522665216910981,-0.053163485288063,0.058847587042768,-0.0654062416827059,-0.00290175591752741,0.033918485043852
"G294",0.0440015749278906,-0.0600587388867897,0.039157037025578,-0.0361634612626488,-0.0308128154497189,-0.00591345743075185
"G295",0.0434910602906796,0.0401709136302067,0.0398885097831591,-0.0390698386069578,0.00220115265999091,-0.0455319735742332
"G296",0.0412847022564993,0.0323430796773156,0.0533121546580113,-0.0337077333706331,0.0200063081996879,-0.0479736997925139
"G297",0.0442755307545222,0.000788034742053986,0.0407514629716723,-0.04688399668124,0.0438817034654302,-0.0046378038929747
"G298",0.0234056213986801,-0.00166887758806005,0.0144285138850952,-0.0138646061155196,0.0878820920042662,-0.0810379442051964
"G299",0.0232045374468352,-0.0173234381910593,0.0253665570887669,-0.0123978091516067,0.0694798096757344,-0.0699856693879722
"G300",0.036319073662361,-0.061830471233004,0.0271751819861404,-0.0189005839392626,0.0970748263889778,-0.0245671273516685
"G301",0.0340662917784583,-0.0543494726489102,0.0232587831141332,-0.0330003118738784,0.0518432012195606,0.0101964392358459
"G302",0.059104505518489,-0.0378153911418958,0.055501161899255,-0.0467350862426999,-0.0232559498035689,-0.00863241938038741
"G303",0.0448547444272402,-0.06571413736936,0.0286349059216635,-0.0444475449012919,-0.00330553929594643,0.0247989391747582
"G304",0.0380917276598595,-0.00348242877512133,0.0330837973771409,-0.0200790370828139,0.030363431695783,-0.0680644695125502
"G305",0.0472244568117508,0.0664139478333421,0.0560418600838284,-0.0551379340879074,-0.0078467080127221,0.0036464907068359
"G306",0.0364552428294823,0.0058649591187343,0.0334197170590092,-0.0510442211320875,-0.0218152048571809,0.0468168098315457
"G307",0.0473176222631544,-0.0448528730050232,0.0514723457211128,-0.0514660954036116,-0.00720641245980048,0.0215943850231253
"G308",0.0343596656273266,0.0148788513636275,0.0316047436099501,-0.0239125737541194,0.113314972017104,-0.0931547096173619
"G309",0.0550661345142415,-0.0482303129509147,0.057214381947966,-0.0673032706327259,-0.0248102344733872,0.0275441303020905
"G310",0.0435007393642186,-0.074019272349623,0.0245508598829502,-0.0146109834040557,0.0341536569554274,-0.0110388683416724
"G311",0.0445702487005017,-0.0197716720031336,0.0570285301666906,-0.0499276551933111,-0.0456712848470672,-0.0406873237137874
"G312",0.0402841827608246,-0.034527716585144,0.036106768269785,-0.0385999608240662,-0.00490515590384243,-0.0395101405380855
"G313",0.043302677600483,0.0114919076224102,0.0479443785403038,-0.0510745828616229,-0.0152896032209619,-0.00427572157666152
"G314",0.0421779176957632,-0.0154253506651126,0.0465224214044472,-0.0448710871347343,0.026342033062359,-0.0516151309862458
"G315",0.0508337982853389,-0.0197584888976215,0.0602219263730182,-0.0570833895121362,-0.0905800780838486,0.0424312995454712
"G316",0.0429681791710388,-0.0314249300212797,0.0499932030452735,-0.0639217156080529,-0.0723159119452603,0.0835660619216265
"G317",0.0591284920129879,-0.00031858481749681,0.052247695267019,-0.056793592153917,0.0305222078524433,-0.0171053287935599
"G318",0.0432085533375694,-0.0340202761282548,0.033539830380083,-0.0154144964228415,0.07341096340982,-0.0753687172165207
"G319",0.0383742301364782,0.0243872564339878,0.0420065706054972,-0.032808098835767,0.0323940841265814,-0.0554297676388522
"G320",0.0487028191674823,-0.0343001832921108,0.0299038495057645,-0.0426284896712176,0.0641333902055869,-0.0358906517366944
"G321",0.0453030688060568,-0.00339808305261183,0.0270142576994222,-0.0282296748341886,0.0327204582085491,-0.0886293221499583
"G322",0.028408549763881,-0.0259986742902523,0.0224635508999758,-0.00745692182810534,0.0626146111589519,-0.0857798464388911
"G323",0.0528670502920488,0.0581476290371428,0.0540044536082424,-0.0362194196274397,0.00492569302706026,-0.0418148833289071
"G324",0.0527390348643142,0.0817343661668685,0.0531147591560679,-0.0463816961999174,-0.0243566526621939,-0.0606402786637129
"G325",0.0490515573730831,-0.042831214158863,0.05536640457521,-0.0683238891788991,-0.020064013529161,0.0626408906211434
"G326",0.0478341311274671,-0.0698709510545918,0.0292739816800119,-0.0268305026059117,0.0156462009224357,-0.013669819258741
"G327",0.045667337505387,-0.0637221138237295,0.0350953162569618,-0.0325457560090683,0.0486813630336621,-0.00550797281420561
"G328",0.0296369598834214,-0.0547527773994272,0.0211525919631255,-0.0092164210484013,0.00892775507129377,-0.0412386117483238
"G329",0.0351086263475177,-0.0469330962723726,0.0248328680337429,-0.0257406710462082,-0.039080448356564,-0.0103406237672059
"G330",0.0318473787982686,-0.0627333049703756,0.025269547738101,-0.0054541011267091,0.00956413333277338,-0.0350089766833574
"G331",0.0563920753194964,-0.0145913912395775,0.0688918342675319,-0.0743621150886371,-0.0551006915395547,0.0383999019561627
"G332",0.0474111896218932,-0.0185120850909161,0.0489570126441929,-0.0548252444249858,-0.0605338073333137,-0.021000892845291
"G333",0.0463905987029948,0.0175604210587632,0.0636226224157912,-0.0619304960880655,0.0266872536947859,0.0231587486136829
"G334",0.0364401953519815,0.0286941440274633,0.0402610593651319,-0.0296028253832415,0.0608455901869972,-0.0153372538798832
"G335",0.0514062231614532,-0.0450497395167528,0.0404506108771298,-0.0577325265942549,-0.00484530034130612,0.0110237450558041
"G336",0.0512348625687818,-0.0530325947305912,0.0407160909533868,-0.0482891503621892,-0.0403526690462844,0.0143388481351047
"G337",0.0555054087215121,0.0568010593130504,0.0602097128499539,-0.0605138596524223,0.00668551907002373,-0.0663600979201163
"G338",0.0355735086584768,0.00818000429650595,0.0335325421117991,-0.01568942378426,0.0505384839104096,-0.0909491335258667
"G339",0.0485750713976669,-0.00762079339558051,0.0492688759818302,-0.0414063826567431,0.0213777535837482,-0.0120337139212349
"G340",0.040056557966266,0.0533485909885047,0.0405291702454659,-0.0368652643017159,0.0688094122185811,-0.0590753650283187
"G341",0.0386702397578221,-0.0459561347292327,0.0278413763079527,-0.0178203843633832,0.0234674925384842,-0.059755019501354
"G342",0.0356903952817881,-0.0531221154555276,0.0266511947345955,-0.0242776556307595,0.0502506699450557,-0.0238592082324574
"G343",0.0328086356932482,0.0122852738662686,0.0376401913141238,-0.022442813433707,-0.00497179239154821,-0.0599037835828339
"G344",0.0396302252012981,0.015693167278118,0.0448849254309845,-0.0217217864928544,-0.00419900488001071,-0.0570174351490294
"G345",0.0399120689912291,0.074048339214709,0.0211966730634816,-0.0360398406379976,0.0346594994544129,-0.0128813052584575
"G346",0.0424255779371115,0.0236713664295657,0.0381923331185815,-0.0460212544163655,0.0784729504117196,-0.0130281069185008
"G347",0.0283063488409925,-0.0236766495379727,0.0257458876201556,-0.00655151028660617,0.0652222647084855,-0.0651120958485615
"G348",0.0411378087821113,0.0124827634912686,0.0283667247868034,-0.028936689187374,0.0113172119502274,-0.0424455160210359
"G349",0.0378683971509277,0.0693083666901262,0.0414349120944823,-0.0369623458559478,-0.016677825389752,-0.0128633601457822
"G350",0.0493997197720435,-0.0696274509270997,0.042708020644318,-0.0552351679438655,-0.0460896732941617,0.0344602320190938
"G351",0.0393746280374526,-0.0826723856415877,0.0204448874562759,-0.0109364192957438,0.0172198214574285,-0.0401275216926494
"G352",0.0447007116973923,-0.0111526823635851,0.0472341781700212,-0.0269214697695243,0.0482138007604705,-0.0771115572854986
"G353",0.0584459485688085,-0.0117417933707947,0.069754392069563,-0.0791207794845624,-0.0468442337616993,0.0316240820699764
"G354",0.0519910227894916,-0.0215155245491623,0.0604111937926692,-0.0636895489186878,-0.0701913316043829,0.0252376470011073
"G355",0.040141358896981,0.0743853803850663,0.0438693622484056,-0.0355878312463906,0.012657809169807,-0.00143299896473426
"G356",0.0560517778762116,0.0545791784252668,0.0534929429366992,-0.0602488068803531,0.0162637070130641,0.0221765807563826
"G357",0.0529032904738019,-0.0630236179387117,0.0352533232634381,-0.0317257309244784,0.0184031023115189,-0.0289885739013689
"G358",0.0461000651886192,-0.0397547320276626,0.0412084771578264,-0.0341619321555076,0.0474888456638649,-0.0440551660123285
"G359",0.0505475046494088,0.0272075300863214,0.0650609758416777,-0.0696101775333229,-0.022744153211788,0.0196789646744496
"G360",0.0397635623580388,0.0166261515255039,0.0324640726948716,-0.02688971356428,0.0335289454469585,-0.0710991807686918
"G361",0.0535182094274352,-0.0376096249328456,0.0669534711852115,-0.0720010922208172,0.0031068427364711,0.017974532388058
"G362",0.0443727150773298,-0.0257357847267737,0.0482426787010561,-0.071039521974003,-0.0712736468845984,0.0961549472953586
"G363",0.0235510959258272,-0.0741495903445163,0.00335250411580429,0.00681144705628497,0.015036009088148,-0.0349813063957856
"G364",0.0319334811931099,-0.061392672306381,0.0238105801267478,0.00480072129949143,0.0630684110085606,-0.0435313845947789
"G365",0.0616223296879625,0.0235501585386503,0.0615336736121882,-0.0697326857834116,-0.0170351052401181,0.0165631638425284
"G366",0.0575391184184081,0.0482231435525136,0.056798109118506,-0.0563928775179323,0.0126964571200241,-0.0125584328313933
"G367",0.0379551922255296,-0.00498155455819323,0.0301232422886292,-0.0179035166400247,0.0425775331691359,-0.0740818719426352
"G368",0.0515158834790826,-0.013418750975671,0.0611009929503551,-0.0574875902292176,-0.0456112827898437,0.0477233697667144
"G369",0.0557212882693586,0.0201288944565893,0.068070922854787,-0.0750697283422836,-0.0325568356478334,0.0663941960847196
"G370",0.0505370872131156,0.0070415604714074,0.0465004977780464,-0.0446140274093238,0.0199605824073241,-0.0495194804831598
"G371",0.0543831766217012,-0.0276199253936488,0.0541908399887796,-0.0668133321656423,-0.0131169213878673,0.0446363662856136
"G372",0.0493950000281987,0.0593370756885276,0.0428904276363677,-0.0392683032002087,0.078675445173598,-0.0448544059926491
"G373",0.0285037882597958,-0.0729166763826788,0.00665225622066311,-0.0043846754636594,0.0225038933208227,-0.0179736778081016
"G374",0.0436121935864559,-0.0226514328332317,0.0377598461377492,-0.0582817651071099,-0.0225824869072623,0.0144274584166617
"G375",0.04871654020389,0.0484510875976527,0.0516998873546946,-0.0473933372887164,-0.0227542446358929,-0.0343909535748872
"G376",0.0520230172198777,0.0243519230506831,0.0491008097041102,-0.0479942135806371,0.0417282092053511,-0.0531076649373415
"G377",0.035382856943234,0.0514716044947209,0.0416008494441204,-0.0352893388192951,0.000762543028506054,-0.0291814914108067
"G378",0.0467919369340949,-0.0287482762580706,0.0703440435390117,-0.0410428785174381,-0.00138593703858711,-0.00334014148276923
"G379",0.0540916933555333,-0.0170388089430105,0.063842615680424,-0.0594705748783888,-0.0525190892347071,0.0322738447933935
"G380",0.0366911050997386,0.0549605018800746,0.0387703176355094,-0.0319569383744531,0.00737369192416933,-0.0547546876419257
"G381",0.0335239407522579,-0.0135591862823219,0.0263949839019159,-0.014404747207174,0.0650670520390338,-0.0661276859446862
"G382",0.0483279057867426,0.0884074816253512,0.0496684424537071,-0.0347016490058502,0.0419297016381386,-0.018197412517336
"G383",0.043933360162651,0.00621562988508329,0.0415058149507229,-0.0233803042772076,0.0600890027853687,-0.0570737433356575
"G384",0.0383356146588402,-0.0101645919131991,0.024033945315725,-0.0138068918860926,0.0282425806720248,-0.0615573242564684
"G385",0.0568403547244184,-0.0267789919038088,0.0660714803723448,-0.0634905315189652,-0.0559681313618049,0.0310364697069059
"G386",0.0250873561146626,-0.0618955931973326,0.0183889776109293,-0.0219828885166348,0.0149903904237689,-0.0265965907064409
"G387",0.0462893665475074,-0.0378668205234992,0.0429304261599195,-0.0634668355660873,-0.0738475226026114,0.0428419191914919
"G388",0.0482142216027639,-0.0625281239383468,0.0340847448623268,-0.0379123365568111,-0.0423976250316075,0.0404382591820003
"G389",0.0364999898713672,-0.0168381276220463,0.0273865413493743,-0.010024859586806,0.0171900589912456,-0.085299833231187
"G390",0.0440500561804713,0.0371146006052142,0.0434799236659922,-0.05044499197106,0.0712797316926421,0.0133827648573077
"G391",0.048496435304038,0.0879663716909218,0.0495796582142546,-0.0404832057153906,0.0189389905280992,-0.0289760539608743
"G392",0.0520456541108178,-0.0623424663615556,0.0419959604360782,-0.0297218697704371,0.0192477898099543,-0.0379077030825537
"G393",0.046203074071274,-0.0257232972983674,0.0520803925385001,-0.0608286480968473,-0.0186118504573312,0.00814557776464395
"G394",0.0482838631246291,-0.0181455453413533,0.0418970110700916,-0.0407786346443672,0.0786860835336858,-0.049505952048123
"G395",0.0459867224564886,0.0864227598992316,0.0383733418026622,-0.0341323367306352,0.0559303680926259,-0.0160140265529104
"G396",0.0534840222768957,0.0187910607732347,0.0462242446938565,-0.0593467645102475,-0.0267060748606637,-0.00328502590372251
"G397",0.0385240804863448,0.00981987774926494,0.0364406772269843,-0.0384186247216929,0.0575425514067898,-0.0565448348852158
"G398",0.0587383939997076,-0.0319872943310998,0.0619784331740978,-0.0591874660286552,0.000974814676998305,0.0107333404880261
"G399",0.0338816817557358,0.0189105987374503,0.022359166671169,-0.0187794018575302,0.07517614524902,-0.0460707249934414
"G400",0.0283329179032426,-0.0852117551642957,0.00789422764138019,0.00140490875592839,0.0178333085157726,-0.0405009750024289
"G401",0.0242773467723734,-0.0373868389346114,0.0247170407192937,-0.0137945574776212,0.0659471139299362,-0.0346480403486545
"G402",0.0601891872969456,0.0302978082828554,0.0651483113776677,-0.0561964517803308,0.012628702279574,-0.0206837067812404
"G403",0.0604160035052834,-0.000509166853298264,0.0717202759745809,-0.0604091564469513,-0.0134358534069283,-0.0114574705217252
"G404",0.0348173405635311,-0.00838105782366861,0.0559625526668404,-0.0664518083510282,-0.112672562426323,0.067780514600671
"G405",0.0369064609884904,0.0145585559376601,0.0547457438691946,-0.0625040528117551,-0.0402459882985194,0.0399529590777831
"G406",0.0559917772677557,0.000940746066568913,0.0622564624889416,-0.0762494342369569,-0.0120065472334131,0.0375492291062006
"G407",0.0313925211391147,-0.0799458581242021,0.00783855681243381,-0.00408489728496303,0.0954511234878509,-0.00130654011471156
"G408",0.0312680463494227,-0.0103327908929818,0.0356067173176516,-0.0290712455168973,0.066488075465007,-0.0537714874657226
"G409",0.0521429976340232,0.00934035536457754,0.0384074268650484,-0.0390167805050738,0.0278666871627569,-0.0280676312108212
"G410",0.0550156773233462,-0.00472141941725126,0.0631431546237105,-0.07809709512229,-0.0588445535168351,0.0532625479958921
"G411",0.0278557619832559,-0.000805379042377073,0.03914607760614,-0.0138951196178083,0.0514078038542959,-0.0691835066141068
"G412",0.0400556293911746,-0.0293839753361238,0.0385232412248807,-0.0230268112021565,0.0685286611738066,-0.0757867986464035
"G413",0.0560490185695359,-0.0216701689532819,0.0531263154681902,-0.067348650917746,-0.0116688241800392,0.0110334660614774
"G414",0.0253351124121583,-0.0041549599854992,0.0278094329449152,-0.0146145697310622,0.0506398101498067,-0.05741712781507
"G415",0.0532938107329993,0.0518085471637133,0.048366381123838,-0.0465623870144083,0.0491467977093206,-0.0548010107758801
"G416",0.0353729112991483,0.0148178055670747,0.0292279669260698,-0.0168733289599145,0.0652839117290564,-0.064594177544975
"G417",0.042467503316217,0.0547418818837491,0.0424273587432347,-0.0360605878352203,0.0688552405408852,-0.0280075912379492
"G418",0.0465909245248941,-0.079157930927619,0.0152113446515064,-0.0230583514025326,0.0182555688428636,-0.0249644943863204
"G419",0.0486694914847097,-0.0637028423843051,0.0273660012462932,-0.0266330182785584,0.00885424840964457,-0.0457534980933303
"G420",0.0546928572013059,-0.0491234586119468,0.0528997991931766,-0.048957376600749,0.0328271716087015,-0.0234887306886488
"G421",0.0227796032409501,-0.0693683198525362,0.00309470216026498,-0.00668715131544696,0.0754904340680512,-0.0415005151792784
"G422",0.0423358376131359,-0.0885086345292108,0.0158752052155323,-0.0155670930952175,-0.0279930102019251,-0.0476925047408751
"G423",0.0320605720322107,-0.0482539039389417,0.0251923247590805,-0.0272428089312243,0.00363790217972113,-0.0311332696842384
"G424",0.0415893152355791,-0.0620679171975843,0.0327868276631966,-0.0228858741353079,0.00533869011141241,-0.0325371066515149
"G425",0.0310503370740201,-0.0214262716046449,0.0324384819206344,-0.0246770490837973,0.00256693632759626,-0.0421550926856303
"G426",0.0471091149388781,-0.0125848198237963,0.0559338497014756,-0.0446512211757241,0.0186702400618296,-0.00400524632405285
"G427",0.0215602131302522,0.010019938716473,0.0285098967494524,-0.00765150093040481,0.0792190721039027,-0.0785261439004086
"G428",0.0375407888561634,-0.0864400035163066,0.0174581565627181,-0.0103976765181474,-0.00431343112959749,-0.016664813761403
"G429",0.0364461691161462,-0.00752376285844779,0.0345818163005072,-0.0161040955780057,0.0570552930280922,-0.0845654759496207
"G430",0.051417387770246,0.0421605100456572,0.0405785236435833,-0.045486333115736,-0.0247578468566119,-0.0483917243520126
"G431",0.0554341120221302,0.0179552884418532,0.0635034723032208,-0.0537270868870021,0.00278685572404039,-0.0298778148683681
"G432",0.0401438688506805,0.0336225956110014,0.0604050007042887,-0.0615823677015702,-0.0240091779302608,0.0283568990053899
"G433",0.0471684090294449,0.0304171481499603,0.0612188864908514,-0.0707150075427509,0.0215716478532696,0.0321645789984363
"G434",0.0415008838606507,0.0174711518415138,0.0381760206130379,-0.0565769967694745,0.0247896012646113,0.00590518443016214
"G435",0.0308178343087831,-0.0148088505374888,0.0290413252460874,-0.0120019332910479,0.0879713692995669,-0.0780984497594135
"G436",0.0445748188766637,0.0222077867038552,0.0501371572800376,-0.0520346776200706,0.00927123361211737,0.00411361477923141
"G437",0.0490063052064587,-0.0178764115728183,0.0557262160327069,-0.0612244543470154,-0.0896010561425346,0.0356248526456699
"G438",0.0324683893095022,0.0396502760429303,0.040432175280339,-0.0434527422073501,-0.008727849771136,0.00284600948427417
"G439",0.0520463802244448,-0.0782295650485958,0.044087950759667,-0.0377095785101024,-0.00110111629581426,0.0187366299838669
"G440",0.042298662733266,0.0316967911716375,0.051479412250266,-0.051224421600147,-0.0119327755654779,-0.0227012037771152
"G441",0.0516016346515021,-0.0266758160287052,0.0564786286708564,-0.0694530233682095,-0.0210633638251179,0.0623246705954707
"G442",0.0527400420038642,-0.0680118352182332,0.0307545480303022,-0.0340761299308025,0.0165995828585235,-0.0207208699133436
"G443",0.0492531793941387,-0.0380499058205602,0.0453256041068351,-0.0476143471651879,0.0285038888301016,0.0423381883526481
"G444",0.0486759814200951,0.00312166522248666,0.0651952319856644,-0.0658930320517814,-0.0368612316160534,0.00254456269066144
"G445",0.039225901554385,-0.0404272075045228,0.0353264974724411,-0.0392104564019157,0.0838970461273141,-0.00162822316759742
"G446",0.0313654249985711,-0.0331912227642873,0.0233527578188391,-0.00060281605192447,0.0921280134115111,-0.0930249116476789
"G447",0.0391642798937135,-0.0144223670258608,0.0286418260730272,-0.0331817572874686,0.00759125803474448,-0.0422161629026329
"G448",0.0553483670909105,-0.0166819346063238,0.0725731576562762,-0.0889387235959851,-0.0804961748446023,0.0530338723322971
"G449",0.0449871479483043,-0.0289951183215513,0.0399782099110521,-0.0389290481269028,0.0174173700096998,0.000301150612676801
"G450",0.0543604274491571,0.0454231727522316,0.0558580161151401,-0.0421431931400778,-0.00461006202835412,-0.0312284246576051
"G451",0.0550691473111298,-0.0158343041973915,0.053580123089661,-0.0471647138268461,0.0625181541367122,-0.0235741365851718
"G452",0.0387633228297734,0.0335980057459911,0.0325428736694996,-0.0289949399970012,0.0422719402094052,-0.0501155773868953
"G453",0.0410778644044981,-0.0633520376605083,0.0170854776137075,-0.00802960702612761,0.0547894238967222,-0.0643668945002335
"G454",0.0547980192807237,-0.0568037045880197,0.047946505957599,-0.0435393701528019,-0.0428096869160207,0.0264710855025563
"G455",0.0376625867576094,-0.0733881725840337,0.0195925956756259,0.00113082698725369,0.0744979167482594,-0.0558541616376695
"G456",0.044380331244171,0.00320207868785288,0.0570111425971417,-0.037769109308271,-0.0430372216607481,-0.0429252338229496
"G457",0.0526517523907512,0.035942683016696,0.0617474269065749,-0.0470326736539355,-0.036117013318865,-0.0105671397452089
"G458",0.0530230199958331,-0.0279804238255822,0.0480598758145852,-0.0619497175216679,0.0286586210327382,-0.00896642583941719
"G459",0.048117809665939,0.0775925055216185,0.0588038865236647,-0.0499432680784325,-0.00778614219407743,0.0171846114792793
"G460",0.0475209164324645,-0.0538191670444299,0.0425896329035398,-0.0605725276953005,-0.0737329781685483,0.0391364547724066
"G461",0.041438075053138,-0.0327008895614621,0.0398270944482179,-0.0535520348296214,-0.0316314767657073,0.0534873970003216
"G462",0.0392937888052287,-0.0267060209532617,0.0403657220025931,-0.0671885554640265,-0.00990350483696645,0.0414085193697155
"G463",0.0362645201364196,0.0255195431834046,0.0268774022675974,-0.0207225822317354,0.031990571631256,-0.0849066102786237
"G464",0.0488426084070803,0.059664977030704,0.0378701649809663,-0.0364565227137097,0.0277023248377432,-0.0281751958673328
