"V1","V2","V3","V4","V5"
"Row470",0.0377964473009227,0.0556931372695509,0,0.0928168312214079,0
"Row471",0.0377964473009227,0.0380731983158207,0,0.103160072463133,0
"Row472",0.0377964473009227,0.0714845481715018,0,0.0847881173324065,0
"Row473",0.0377964473009227,0.0624612852291173,0,0.0799857079219383,0
"Row474",0.0377964473009227,0.0618803321883069,0,0.0984208056713808,0
"Row475",0.0377964473009227,0.0520149911347607,0,0.0956248783929914,0
"Row476",0.0377964473009227,0.0573598853588981,0,0.0832443403544916,0
"Row477",0.0377964473009227,0.045593049049705,0,0.119513043248594,0
"Row478",0.0377964473009227,0.0754904891227192,0,0.0670763950499153,0
"Row479",0.0377964473009227,0.030283184521334,0,0.0882322933370506,0
"Row480",0.0377964473009227,0.0642824418187732,0,0.101222813126581,0
"Row481",0.0377964473009227,0.0848012058603102,0,0.0970721360767113,0
"Row482",0.0377964473009227,0.0488342465987634,0,0.0897506957646539,0
"Row483",0.0377964473009227,0.0511444443651008,0,0.0911417720998059,0
"Row484",0.0377964473009227,0.0575967330282841,0,0.0981292001262357,0
"Row485",0.0377964473009227,0.078998735053256,0,0.127610779668944,0
"Row486",0.0377964473009227,0.0735776224070846,0,0.102883025049669,0
"Row487",0.0377964473009227,0.0644841836048453,0,0.0796895972234814,0
"Row488",0.0377964473009227,0.0558641549871129,0,0.0972946501478138,0
"Row489",0.0377964473009227,0.0615414947264798,0,0.0856321081701755,0
"Row490",0.0377964473009227,0.0583224301077652,0,0.1055601995773,0
"Row491",0.0377964473009227,0.070898388747758,0,0.0893197560242928,0
"Row492",0.0377964473009227,0.0739175802952046,0,0.0769415983645852,0
"Row493",0.0377964473009227,0.0633998201623531,0,0.0540727633501787,0
"Row494",0.0377964473009227,0.0355971682986956,0,0.0744989214304952,0
"Row495",0.0377964473009227,0.0780307694917914,0,0.0665909115159473,0
"Row496",0.0377964473009227,0.0305578154943792,0,0.127227600905811,0
"Row497",0.0377964473009227,0.0278346951049696,0,0.0839342405232572,0
"Row498",0.0377964473009227,0.0420691807209637,0,0.0538327545049206,0
"Row499",0.0377964473009227,0.0555817788999435,0,0.11868942548704,0
"Row500",0.0377964473009227,0,0.0745255551693709,0,0
"Row501",0.0377964473009227,0,0.0377686320495073,0,0
"Row502",0.0377964473009227,0,0.0663749446936875,0,0
"Row503",0.0377964473009227,0,0.0628453467581574,0,0
"Row504",0.0377964473009227,0,0.0678875204032452,0,0
"Row505",0.0377964473009227,0,0.0383029685327069,0,0
"Row506",0.0377964473009227,0,0.0575921009208925,0,0
"Row507",0.0377964473009227,0,0.0689104442416003,0,0
"Row508",0.0377964473009227,0,0.0642860922708347,0,0
"Row509",0.0377964473009227,0,0.0415449638457542,0,0
"Row510",0.0377964473009227,0,0.0697661016691752,0,0
"Row511",0.0377964473009227,0,0.0524707468222585,0,0
"Row512",0.0377964473009227,0,0.0602040997746273,0,0
"Row513",0.0377964473009227,0,0.0583531137461258,0,0
"Row514",0.0377964473009227,0,0.0607531647888919,0,0
"Row515",0.0377964473009227,0,0.0370308914123323,0,0
"Row516",0.0377964473009227,0,0.0603669978165272,0,0
"Row517",0.0377964473009227,0,0.0592364584890673,0,0
"Row518",0.0377964473009227,0,0.065094278811986,0,0
"Row519",0.0377964473009227,0,0.0461513298369076,0,0
"Row520",0.0377964473009227,0,0.0747618165076108,0,0
"Row521",0.0377964473009227,0,0.0486607962506797,0,0
"Row522",0.0377964473009227,0,0.0693271863223102,0,0
"Row523",0.0377964473009227,0,0.0671190322466303,0,0
"Row524",0.0377964473009227,0,0.048144930402437,0,0
"Row525",0.0377964473009227,0,0.0884594980663568,0,0
"Row526",0.0377964473009227,0,0.05073768687509,0,0
"Row527",0.0377964473009227,0,0.0502467901212907,0,0
"Row528",0.0377964473009227,0,0.0541956250003789,0,0
"Row529",0.0377964473009227,0,0.0606706971136885,0,0
"Row530",0.0377964473009227,0,0.0685697102172816,0,0
"Row531",0.0377964473009227,0,0.0675932742940819,0,0
"Row532",0.0377964473009227,0,0.034659529106268,0,0
"Row533",0.0377964473009227,0,0.0705062119456966,0,0
"Row534",0.0377964473009227,0,0.0556113951113353,0,0
"Row535",0.0377964473009227,0,0.0568480703243324,0,0
"Row536",0.0377964473009227,0,0.050986692623408,0,0
"Row537",0.0377964473009227,0,0.0625603994272998,0,0
"Row538",0.0377964473009227,0,0.056283386785269,0,0
"Row539",0.0377964473009227,0,0.0484802278433571,0,0
"Row540",0.0377964473009227,0,0.0566746415273001,0,0
"Row541",0.0377964473009227,0,0.035026098942196,0,0
"Row542",0.0377964473009227,0,0.046328170900361,0,0
"Row543",0.0377964473009227,0,0.0756311333855178,0,0
"Row544",0.0377964473009227,0,0,0,0
"Row545",0.0377964473009227,0,0.0631248664858793,0,0
"Row546",0.0377964473009227,0,0.0604447755468794,0,0
"Row547",0.0377964473009227,0,0.0849810421728596,0,0
"Row548",0.0377964473009227,0,0.0854095220806122,0,0
"Row549",0.0377964473009227,0,0.0578649945691588,0,0
"Row550",0.0377964473009227,0,0.0682892932999751,0,0
"Row551",0.0377964473009227,0,0.0522672370321169,0,0
"Row552",0.0377964473009227,0,0.05610316504498,0,0
"Row553",0.0377964473009227,0,0.0824148203701131,0,0
"Row554",0.0377964473009227,0,0.0469777371055858,0,0
"Row555",0.0377964473009227,0,0.057462544555894,0,0
"Row556",0.0377964473009227,0,0.057774314323753,0,0
"Row557",0.0377964473009227,0,0.0694407539213702,0,0
"Row558",0.0377964473009227,0,0.0448483636036714,0,0
"Row559",0.0377964473009227,0,0.0712937448098493,0,0
"Row560",0.0377964473009227,0,0.0605889842866181,0,0
"Row561",0.0377964473009227,0,0.077502324067982,0,0
"Row562",0.0377964473009227,0,0.047505781413254,0,0
"Row563",0.0377964473009227,0,0.062551136658272,0,0
"Row564",0.0377964473009227,0,0.0556853332453658,0,0
"Row565",0.0377964473009227,0,0.0567705447521973,0,0
"Row566",0.0377964473009227,0,0.0489901626633388,0,0
"Row567",0.0377964473009227,0,0.03129300044046,0,0
"Row568",0.0377964473009227,0,0.0760502007200871,0,0
"Row569",0.0377964473009227,0,0.0743992087107144,0,0
"Row570",0.0377964473009227,0,0.0637494880113294,0,0
"Row571",0.0377964473009227,0,0.0841602427889033,0,0
"Row572",0.0377964473009227,0,0.0790521517372814,0,0
"Row573",0.0377964473009227,0,0.0610662181295727,0,0
"Row574",0.0377964473009227,0,0.0538739027905188,0,0
"Row575",0.0377964473009227,0,0.067625999398624,0,0
"Row576",0.0377964473009227,0,0.0709579465618782,0,0
"Row577",0.0377964473009227,0,0.0613965360837336,0,0
"Row578",0.0377964473009227,0,0.0639566204241871,0,0
"Row579",0.0377964473009227,0,0.0597800475941475,0,0
"Row580",0.0377964473009227,0,0.0432861588074137,0,0
"Row581",0.0377964473009227,0,0.0294257795831668,0,0
"Row582",0.0377964473009227,0,0.0727092662706472,0,0
"Row583",0.0377964473009227,0,0.0903248580961914,0,0
"Row584",0.0377964473009227,0,0.0473842620241438,0,0
"Row585",0.0377964473009227,0,0.062918893727823,0,0
"Row586",0.0377964473009227,0,0.0938219315128911,0,0
"Row587",0.0377964473009227,0,0.0524886585447478,0,0
"Row588",0.0377964473009227,0,0.0591019320499593,0,0
"Row589",0.0377964473009227,0,0.045776930457299,0,0
"Row590",0.0377964473009227,0,0.0774769014832244,0,0
"Row591",0.0377964473009227,0,0.0643547942503486,0,0
"Row592",0.0377964473009227,0,0.0790715714319128,0,0
"Row593",0.0377964473009227,0,0.0769714537492069,0,0
"Row594",0.0377964473009227,0,0.0826148350942182,0,0
"Row595",0.0377964473009227,0,0.0778353116433388,0,0
"Row596",0.0377964473009227,0,0.0378474531182877,0,0
"Row597",0.0377964473009227,0,0.0672893877698848,0,0
"Row598",0.0377964473009227,0,0.046377880983075,0,0
"Row599",0.0377964473009227,0,0.0800128709684614,0,0
"Row600",0.0377964473009227,0,0.0541669162748664,0,0
"Row601",0.0377964473009227,0,0.0598702615350953,0,0
"Row602",0.0377964473009227,0,0.0562923929003066,0,0
"Row603",0.0377964473009227,0,0.0809361001281719,0,0
"Row604",0.0377964473009227,0,0.0646213443209932,0,0
"Row605",0.0377964473009227,0,0.0584575199825734,0,0
"Row606",0.0377964473009227,0,0.0580401599144565,0,0
"Row607",0.0377964473009227,0,0.0671063837539662,0,0
"Row608",0.0377964473009227,0,0.0951305804950284,0,0
"Row609",0.0377964473009227,0,0.0739264530956139,0,0
"Row610",0.0377964473009227,0,0.0533928717448424,0,0
"Row611",0.0377964473009227,0,0.064314114935787,0,0
"Row612",0.0377964473009227,0,0.0801224545595956,0,0
"Row613",0.0377964473009227,0,0.0464503368075584,0,0
"Row614",0.0377964473009227,0,0.0515266958366111,0,0
"Row615",0.0377964473009227,0,0.0711383284184309,0,0
"Row616",0.0377964473009227,0,0.0764952634828921,0,0
"Row617",0.0377964473009227,0,0.0779078276829211,0,0
"Row618",0.0377964473009227,0,0.0794557627019007,0,0
"Row619",0.0377964473009227,0,0.0659803326167908,0,0
"Row620",0.0377964473009227,0,0.0503368641763539,0,0
"Row621",0.0377964473009227,0,0.0838475099681238,0,0
"Row622",0.0377964473009227,0,0.0589325310347236,0,0
"Row623",0.0377964473009227,0,0.0543676073411919,0,0
"Row624",0.0377964473009227,0,0.0498142988801109,0,0
"Row625",0.0377964473009227,0,0.0613861717942111,0,0
"Row626",0.0377964473009227,0,0.0786066282399029,0,0
"Row627",0.0377964473009227,0,0.0592266357623686,0,0
"Row628",0.0377964473009227,0,0.0650750263998272,0,0
"Row629",0.0377964473009227,0,0.0320857092340158,0,0
"Row630",0.0377964473009227,0,0.0630329612014536,0,0
"Row631",0.0377964473009227,0,0.0822489800424637,0,0
"Row632",0.0377964473009227,0,0.0760082804595097,0,0
"Row633",0.0377964473009227,0,0.0618151486432868,0,0
"Row634",0.0377964473009227,0,0.0593736560946667,0,0
"Row635",0.0377964473009227,0,0.0576287656886232,0,0
"Row636",0.0377964473009227,0,0.0532261177849514,0,0
"Row637",0.0377964473009227,0,0.0556789257088555,0,0
"Row638",0.0377964473009227,0,0.0557917013161832,0,0
"Row639",0.0377964473009227,0,0.0673524273279393,0,0
"Row640",0.0377964473009227,0,0.044139965856456,0,0
"Row641",0.0377964473009227,0,0.0524490415766888,0,0
"Row642",0.0377964473009227,0,0.0366338401160633,0,0
"Row643",0.0377964473009227,0,0.0596696946550022,0,0
"Row644",0.0377964473009227,0,0.0727397294398927,0,0
"Row645",0.0377964473009227,0,0.0497913580134347,0,0
"Row646",0.0377964473009227,0,0.032963440465264,0,0
"Row647",0.0377964473009227,0,0.0566812891474691,0,0
"Row648",0.0377964473009227,0,0.0556130984250206,0,0
"Row649",0.0377964473009227,0,0.0831295160364861,0,0
"Row650",0.0377964473009227,0,0.0581508578516877,0,0
"Row651",0.0377964473009227,0,0.0846725313050048,0,0
"Row652",0.0377964473009227,0,0.079549697414453,0,0
"Row653",0.0377964473009227,0,0.0836303724086198,0,0
"Row654",0.0377964473009227,0,0.0830303032034476,0,0
"Row655",0.0377964473009227,0,0.064106937756285,0,0
"Row656",0.0377964473009227,0,0.0704387181185035,0,0
"Row657",0.0377964473009227,0,0.0750613868985459,0,0
"Row658",0.0377964473009227,0,0.0653046631387858,0,0
"Row659",0.0377964473009227,0,0.0652264423689593,0,0
"Row660",0.0377964473009227,0,0.0771411671203462,0,0
"Row661",0.0377964473009227,0,0.0710078102227597,0,0
"Row662",0.0377964473009227,0,0.0751877511486246,0,0
"Row663",0.0377964473009227,0,0.0695533369912002,0,0
"Row664",0.0377964473009227,0,0.0409434850566333,0,0
"Row665",0.0377964473009227,0,0.052170009052634,0,0
"Row666",0.0377964473009227,0,0.0796527599371166,0,0
"Row667",0.0377964473009227,0,0.0517142896369337,0,0
"Row668",0.0377964473009227,0,0.0433730733636224,0,0
"Row669",0.0377964473009227,0,0.0909719161938187,0,0
"Row670",0.0377964473009227,0,0.0722119647789732,0,0
"Row671",0.0377964473009227,0,0.0695827950764602,0,0
"Row672",0.0377964473009227,0,0.0658551831708509,0,0
"Row673",0.0377964473009227,0,0.0848381052669292,0,0
"Row674",0.0377964473009227,0,0.0768478613582322,0,0
"Row675",0.0377964473009227,0,0.0747759418268965,0,0
"Row676",0.0377964473009227,0,0.0860741226968194,0,0
"Row677",0.0377964473009227,0,0.0520977996538861,0,0
"Row678",0.0377964473009227,0,0.0490857727750684,0,0
"Row679",0.0377964473009227,0,0.0605687925993016,0,0
"Row680",0.0377964473009227,0,0.0556513624263595,0,0
"Row681",0.0377964473009227,0,0.0436634470793307,0,0
"Row682",0.0377964473009227,0,0.0604007215867363,0,0
"Row683",0.0377964473009227,0,0.0830592702905781,0,0
"Row684",0.0377964473009227,0,0.0630375159115814,0,0
"Row685",0.0377964473009227,0,0.0670226829912495,0,0
"Row686",0.0377964473009227,0,0.0531656157632148,0,0
"Row687",0.0377964473009227,0,0.0697363232273365,0,0
"Row688",0.0377964473009227,0,0.0464660977470375,0,0
"Row689",0.0377964473009227,0,0.0635157489340356,0,0
"Row690",0.0377964473009227,0,0.0518325950538822,0,0
"Row691",0.0377964473009227,0,0.0776401999424896,0,0
"Row692",0.0377964473009227,0,0.0627043530592097,0,0
"Row693",0.0377964473009227,0,0.0696469139607727,0,0
"Row694",0.0377964473009227,0,0.0586459444208918,0,0
"Row695",0.0377964473009227,0,0.0897829268303585,0,0
"Row696",0.0377964473009227,0,0.0867061054217021,0,0
"Row697",0.0377964473009227,0,0.0730666572825747,0,0
"Row698",0.0377964473009227,0,0.0659120424995956,0,0
"Row699",0.0377964473009227,0,0.0632810521795686,0,0
