"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"Row198",0.038069349381344,-0.0347106267642547,0,-0.0205752463839818,0,0,0,3.89571051064388e-06,0,-0.0687450395463055,0,0,0,0,0,0,0,0,0,0.183381362570747
"Row199",0.038069349381344,-0.0349583458358386,0,-0.0210191619482823,0,0,0,4.07222948542613e-06,0,-0.0686889797910526,0,0,0,0,0,0,0,0,0,0.183199145998237
"Row200",0.038069349381344,-0.0349896742004501,0,-0.0218496757201843,0,0,0,4.20691701595859e-06,0,-0.0691024318934553,0,0,0,0,0,0,0,0,0,0.183211914811098
"Row201",0.038069349381344,-0.0353304476957188,0,-0.0228055257051555,0,0,0,4.18324924822373e-06,0,-0.0695576934222394,0,0,0,0,0,0,0,0,0,0.186762918487897
"Row202",0.038069349381344,-0.0357197529002035,0,-0.0237277775691133,0,0,0,4.51337643458353e-06,0,-0.0676727552217962,0,0,0,0,0,0,0,0,0,0.184991738780208
"Row203",0.038069349381344,-0.036140078974202,0,-0.0243029279446694,0,0,0,4.39928447586918e-06,0,-0.0680770272867198,0,0,0,0,0,0,0,0,0,0.184738388091638
"Row204",0.038069349381344,-0.036202728849238,0,-0.0258910483314963,0,0,0,4.39592919007041e-06,0,-0.0664544091134484,0,0,0,0,0,0,0,0,0,0.183009106139375
"Row205",0.038069349381344,-0.0365742533634767,0,-0.0265757733429948,0,0,0,4.6005873189375e-06,0,-0.0663136323638668,0,0,0,0,0,0,0,0,0,0.181738775586386
"Row206",0.038069349381344,-0.0368228744859004,0,-0.0277956553835225,0,0,0,4.56064595758278e-06,0,-0.0637599009357578,0,0,0,0,0,0,0,0,0,0.180567437987542
"Row207",0.038069349381344,-0.0372236116044871,0,-0.0281316590334652,0,0,0,4.73442285431533e-06,0,-0.0619993307463668,0,0,0,0,0,0,0,0,0,0.179995223068619
"Row208",0.038069349381344,-0.0374613854414474,0,-0.0287913658186194,0,0,0,4.67514882765942e-06,0,-0.0586902258478231,0,0,0,0,0,0,0,0,0,0.178728344136081
"Row209",0.038069349381344,-0.038127307528428,0,-0.0311523644684891,0,0,0,5.51244637499678e-06,0,-0.0570405939743007,0,0,0,0,0,0,0,0,0,0.174223486680813
"Row210",0.038069349381344,-0.0379549515262799,0,-0.0327741194834428,0,0,0,5.69139448541961e-06,0,-0.0567287199421335,0,0,0,0,0,0,0,0,0,0.1769048905822
"Row211",0.038069349381344,-0.0380900574781156,0,-0.0335974467714065,0,0,0,6.03369009513666e-06,0,-0.055665506994298,0,0,0,0,0,0,0,0,0,0.174261288743613
"Row212",0.038069349381344,-0.0382214125847406,0,-0.0338740285720144,0,0,0,5.9676981035114e-06,0,-0.0526792681492475,0,0,0,0,0,0,0,0,0,0.172620844265662
"Row213",0.038069349381344,-0.0389181770887106,0,-0.0357375262669509,0,0,0,6.80665999022174e-06,0,-0.0498514497489009,0,0,0,0,0,0,0,0,0,0.166913397169046
"Row214",0.038069349381344,-0.0399614857020855,0,-0.0393646340705484,0,0,0,8.16903098545989e-06,0,-0.0491473744893573,0,0,0,0,0,0,0,0,0,0.157669411829986
"Row215",0.038069349381344,-0.040015781697177,0,-0.0396160321036727,0,0,0,8.11638894970839e-06,0,-0.0469022799366883,0,0,0,0,0,0,0,0,0,0.156204678066668
"Row216",0.038069349381344,-0.0399619449050551,0,-0.0397072036685045,0,0,0,8.15812957396722e-06,0,-0.0467469044099973,0,0,0,0,0,0,0,0,0,0.155931615567863
"Row217",0.038069349381344,-0.03993230825778,0,-0.0403735491138977,0,0,0,8.23326746964072e-06,0,-0.0456509423623391,0,0,0,0,0,0,0,0,0,0.152903276617605
"Row218",0.038069349381344,-0.0403083602630286,0,-0.0422003320207933,0,0,0,8.2603583140012e-06,0,-0.0428610736022545,0,0,0,0,0,0,0,0,0,0.149399165179471
"Row219",0.038069349381344,-0.0414266401906376,0,-0.0463306758194354,0,0,0,7.75975522167655e-06,0,-0.0378791192020503,0,0,0,0,0,0,0,0,0,0.139700003194083
"Row220",0.038069349381344,-0.0416219382538565,0,-0.0466985959553623,0,0,0,9.00855429798437e-06,0,-0.0377342954921409,0,0,0,0,0,0,0,0,0,0.134020362276701
"Row221",0.038069349381344,-0.0430373905749892,0,-0.0502012193304644,0,0,0,1.45107738224705e-05,0,-0.031189419513134,0,0,0,0,0,0,0,0,0,0.107757443824232
"Row222",0.038069349381344,-0.043141153980105,0,-0.0505652526560589,0,0,0,1.52157305910431e-05,0,-0.0297520530136277,0,0,0,0,0,0,0,0,0,0.106476368893405
"Row223",0.038069349381344,-0.043846783392233,0,-0.0511755945599487,0,0,0,1.49962276724293e-05,0,-0.0250511729262531,0,0,0,0,0,0,0,0,0,0.099458176362031
"Row224",0.038069349381344,-0.043826017073861,0,-0.0515359149576933,0,0,0,1.48826395647738e-05,0,-0.0251946225392579,0,0,0,0,0,0,0,0,0,0.101272035875843
"Row225",0.038069349381344,-0.0449278720805205,0,-0.0550098601727262,0,0,0,2.70620206493265e-05,0,-0.014797418509762,0,0,0,0,0,0,0,0,0,0.0736063964690186
"Row226",0.038069349381344,-0.0447020991611909,0,-0.0557909503222964,0,0,0,3.4494925675815e-05,0,-0.0131386907459261,0,0,0,0,0,0,0,0,0,0.0649904394567921
"Row227",0.038069349381344,-0.0449378176234321,0,-0.0562853063801543,0,0,0,5.23557438349972e-05,0,-0.0108290998254741,0,0,0,0,0,0,0,0,0,0.05674999976398
"Row228",0.038069349381344,-0.0450623594208256,0,-0.0565684311663903,0,0,0,7.64386386441745e-05,0,-0.00987415454949647,0,0,0,0,0,0,0,0,0,0
"Row229",0.038069349381344,-0.0459317195857314,0,-0.0582458752322995,0,0,0,7.47415049886307e-05,0,-0.0039375628535529,0,0,0,0,0,0,0,0,0,0
"Row230",0.038069349381344,-0.041277248127803,0,0.0605688435006621,0,0,0,0.0221924901547817,-0.0063614955894523,0,0,0,0,0,0,0,0,0,0,0
"Row231",0.038069349381344,-0.041665826348156,0,0.0618630113637254,0,0,0,0.0254346207581519,-0.013418903573359,0,0,0,0,0,0,0,0.0549546557332346,0,-0.0578266335139456,0
"Row232",0.038069349381344,-0.0417799924632988,0,0.0617739534088776,0,0,0,0.026061612806667,-0.0142662944473866,0,0,0,0,0,0,0,0.0530244851708552,0,-0.0576829001719779,0
"Row233",0.038069349381344,-0.0417408121749814,0,0.061720771892168,0,0,0,0.0266981180501154,-0.0147217987874585,0,0,0,0,0,0,0,0.0527111220040994,0,-0.0585397358648307,0
"Row234",0.038069349381344,-0.0430356678639365,0,0.0625741841347845,0,0,0,0.0336381433872596,-0.0206618471721566,0,0,0,0,0,0,0,0.0385090013891399,0,-0.0642552308106291,0
"Row235",0.038069349381344,-0.0432765414896179,0,0.0632470389387754,0,0,0,0.0358790107804983,-0.023641712501659,0,0,0,0,0,0,0,0.0316839351189595,0,-0.0634094268611113,0
"Row236",0.038069349381344,-0.0431949937113785,0,0.0644731316224551,0,0,0,0.0405820821983741,-0.0295902432287646,0,0,0,0,0,0,0,0.0237861904657603,0,-0.0642267737149718,0
"Row237",0.038069349381344,-0.0431880696358034,0,0.0646573709918429,0,0,0,0.0415764250863379,-0.0293939493557443,0,0,0,0,0,0,0,0.0221342314811392,0,-0.0643997373275996,0
"Row238",0.038069349381344,-0.0444167819774793,0,0.0655044095280936,0,0,0,0.0591758813934055,-0.0426954539742519,0,0,0,0,0,0,0,0.00559369290511489,0,-0.0541128536625204,0
"Row239",0.038069349381344,-0.0443640991293508,0,0.0653968296245734,0,0,0,0.0591448576471197,-0.042858484969636,0,0,0,0,0,0,0,0.00572793432422447,0,-0.0542982039307139,0
"Row240",0.038069349381344,-0.0444037210736829,0,0.0659161464014701,0,0,0,0.0609654516479501,-0.0436974378204373,0,0,0,0,0,0,0,0.00482336433340814,0,-0.0498409697326667,0
"Row241",0.038069349381344,-0.0445587921440493,0,0.0672346841480978,0,0,0,0.0637717068798553,-0.0468736041546592,0,0,0,0,0,0,0,0.00358375782783656,0,-0.0422783711976798,0
"Row242",0.038069349381344,-0.0448090737594754,0,0.0677410303432451,0,0,0,0.0667417694076506,-0.0469423062831739,0,0,0,0,0,0,0,0.00308680002087001,0,-0.0372732233605115,0
"Row243",0.038069349381344,-0.0449413854688729,0,0.0687189461261342,0,0,0,0.0699348962711782,-0.0489597922098624,0,0,0,0,0,0,0,0.00313504024736677,0,-0.0353447553406422,0
"Row244",0.038069349381344,-0.0447445559883494,0,0.069216645943649,0,0,0,0.0739488216997417,-0.0513766544668088,0,0,0,0,0,0,0,0.00288462835061767,0,-0.0215683687221301,0
"Row245",0.038069349381344,-0.0448541394775134,0,0.0691782643759945,0,0,0,0.0740425167124022,-0.0518591995401426,0,0,0,0,0,0,0,0.00283725622709105,0,-0.019184951305612,0
"Row246",0.038069349381344,-0.0448065553275163,0,0.0694053893630793,0,0,0,0.0737530609902647,-0.0518200550647434,0,0,0,0,0,0,0,0.00284863932573161,0,-0.0185586148416007,0
"Row247",0.038069349381344,-0.0449363152274542,0,0.0710983494904452,0,0,0,0.0780858130321888,-0.0617258219216381,0,0,0,0,0,0,0,0.00197090286635062,0,-0.000943920390562817,0
"Row248",0.038069349381344,-0.0449165654454833,0,0.0719206463912219,0,0,0,0.0785655895763153,-0.0619133086137303,0,0,0,0,0,0,0,0.00175969850784373,0,0.0019789321498591,0
"Row249",0.038069349381344,-0.0450271055184566,0,0.0716821227857173,0,0,0,0.0790291556255829,-0.062537783842459,0,0,0,0,0,0,0,0.00169300233000985,0,0.00393885043342052,0
"Row250",0.038069349381344,-0.0449655425937965,0,0.0729795956250113,0,0,0,0.080787419467263,-0.0658173340363699,0,0,0,0,0,0,0,0.00162182958914182,0,0.00550035795882819,0
"Row251",0.038069349381344,-0.0448980555676591,0,0.0727422331751547,0,0,0,0.081871826050638,-0.0653347716929764,0,0,0,0,0,0,0,0.00158635297538818,0,0.00660826020063656,0
"Row252",0.038069349381344,-0.045000776271539,0,0.0728091091410082,0,0,0,0.082283362985468,-0.0668009544998574,0,0,0,0,0,0,0,0.00150344815145302,0,0.0277500723494738,0
"Row253",0.038069349381344,-0.0448797297840391,0,0.0727774043135326,0,0,0,0.081197077365485,-0.0682985333720255,0,0,0,0,0,0,0,0.0014906053558372,0,0.035407673337437,0
"Row254",0.038069349381344,-0.0451085994019011,0,0.0725221106690057,0,0,0,0.0831329628427829,-0.0673986617083638,0,0,0,0,0,0,0,0.00144600387348647,0,0.0405837858409507,0
"Row255",0.038069349381344,-0.0443814575636244,0,0.0740790522460853,0,0,0,0.0893603679295757,-0.0679915083043463,0,0,0,0,0,0,0,0.00136145481225376,0,0.0516460234258042,0
"Row256",0.038069349381344,-0.0452324926650846,0,0.0738272717389429,0,0,0,0.0941188667153784,-0.0748605484270532,0,0,0,0,0,0,0,0.00126854140423001,0,0.082811988910433,0
"Row257",0.038069349381344,-0.0449092488218285,0,0.0747421734594456,0,0,0,0.0949628054890752,-0.0748891922703755,0,0,0,0,0,0,0,0.00122696511494676,0,0.0914425002016476,0
"Row258",0.038069349381344,-0.0446212919812269,0,0.074215061069638,0,0,0,0.100345378024748,-0.0771432165394354,0,0,0,0,0,0,0,0.00103068762698657,0,0.136158684159603,0
"Row259",0.038069349381344,-0.0443359846191699,0,0.0751550874220847,0,0,0,0.0992355705641255,-0.0773608128499924,0,0,0,0,0,0,0,0.00103353909056547,0,0.138747589797432,0
"Row260",0.038069349381344,-0.0444608264531224,0,0.0752781845767897,0,0,0,0.103175504598438,-0.0790121322897741,0,0,0,0,0,0,0,0.00100863526243349,0,0.148950720419299,0
"Row261",0.038069349381344,-0.043468723393155,0,0.0751616788621859,0,0,0,0.105227192872722,-0.0866308514108613,0,0,0,0,0,0,0,0.000983633208925997,0,0.180623428599357,0
"Row262",0.038069349381344,-0.0436761597604038,0,0.0754835493378099,0,0,0,0.107411820930573,-0.0842617511865763,0,0,0,0,0,0,0,0.00100040752331489,0,0.187502011232489,0
"Row263",0.038069349381344,-0.0434880508514294,0,0.0748422897999645,0,0,0,0.108801962431356,-0.0895910629445275,0,0,0,0,0,0,0,0.000936109275182777,0,0.206943570236549,0
"Row264",0.038069349381344,-0.0439580636458385,0,0.0757911835451889,0,0,0,0.106874970456565,-0.0893920447120992,0,0,0,0,0,0,0,0.000863655644191701,0,0.217821108736452,0
"Row265",0.038069349381344,-0.0441793111050762,0,0.0757768368736813,0,0,0,0.1071478729994,-0.0896449788180724,0,0,0,0,0,0,0,0.000852719292195351,0,0.223983981209988,0
"Row266",0.038069349381344,-0.0443368430385534,0,0.0757547193078596,0,0,0,0.106773971825311,-0.0926143749435927,0,0,0,0,0,0,0,0.000829957928068428,0,0.236202415487632,0
"Row267",0.038069349381344,-0.0441669452564859,0,0.0761098843577746,0,0,0,0.106705931917651,-0.0927289672955696,0,0,0,0,0,0,0,0.000815792626370845,0,0.237088449331459,0
"Row268",0.038069349381344,-0.0441734481192104,0,0.0761125942827484,0,0,0,0.10658048572333,-0.0927935829049417,0,0,0,0,0,0,0,0.000811140637480807,0,0.237512615035545,0
"Row269",0.038069349381344,-0.0442073343663453,0,0.0757640611147791,0,0,0,0.109385169694941,-0.0932992912817947,0,0,0,0,0,0,0,0.000795402468622099,0,0.242350696465437,0
"Row270",0.038069349381344,-0.0437941180796788,0,0.076269194280105,0,0,0,0.111111204227744,-0.0913640598399337,0,0,0,0,0,0,0,0.000774353433106081,0,0.250341499363458,0
"Row271",0.038069349381344,-0.0441479491679304,0,0.0764792551668576,0,0,0,0.113583840860857,-0.0913441650960592,0,0,0,0,0,0,0,0.000760198917011516,0,0.259917625243005,0
"Row272",0.038069349381344,-0.0441443258198802,0,0.0764645168146976,0,0,0,0.113502907405833,-0.0917961263146213,0,0,0,0,0,0,0,0.000758422136403769,0,0.260440913818272,0
"Row273",0.038069349381344,-0.043351415479734,0,0.0751633662406905,0,0,0,0.107191664664664,-0.0918817812823664,0,0,0,0,0,0,0,0.000760715470121445,0,0.275889472134939,0
"Row274",0.038069349381344,-0.0438486654138537,0,0.0772981029274684,0,0,0,0.112274019829591,-0.0930592367663226,0,0,0,0,0,0,0,0.000749737964530084,0,0.279629861872765,0
"Row275",0.038069349381344,-0.0437652943063395,0,0.0772872289712379,0,0,0,0.113087080514576,-0.0944821629628351,0,0,0,0,0,0,0,0.000741640273510518,0,0.280213757237432,0
"Row276",0.038069349381344,-0.0415143503958161,0,0.0617273958059947,0,0,0,0.0188478945604271,-0.00571464068245923,0,0,0,0,0,0,0,0,0,0,0
"Row277",0.038069349381344,-0.0427143200730209,0,0.0637735784756992,0,0,0,0.00177345679542476,0.0254089874118542,0,0,0,0,0,0,0,0.058819749827487,0.123790492197911,0,0
"Row278",0.038069349381344,-0.0429687623032455,0,0.0648535346073258,0,0,0,0.0010203011655375,0.0346599505127023,0,0,0,0,0,0,0,0.0561859741951883,0.139035267056538,0,0
"Row279",0.038069349381344,-0.0436258028325697,0,0.0667003300475218,0,0,0,0.000590015654162515,0.0500443024425376,0,0,0,0,0,0,0,0.0411284169089481,0.159279666729391,0,0
"Row280",0.038069349381344,-0.0435570253725403,0,0.0669002822477548,0,0,0,0.00034719676175042,0.0581367985189276,0,0,0,0,0,0,0,0.0341712438680719,0.175343731972842,0,0
"Row281",0.038069349381344,-0.0436333095604498,0,0.0663990079781952,0,0,0,0.000316790844239458,0.0596257369948157,0,0,0,0,0,0,0,0.0325675862075802,0.174264289421386,0,0
"Row282",0.038069349381344,-0.0434135391344533,0,0.0668783483696011,0,0,0,0.000190642263199137,0.0654915561813101,0,0,0,0,0,0,0,0.0294125051598354,0.173310999359941,0,0
"Row283",0.038069349381344,-0.0435073802505316,0,0.0671971576901083,0,0,0,0.000180892546705709,0.0658987074207436,0,0,0,0,0,0,0,0.0281969463229773,0.176386678042659,0,0
"Row284",0.038069349381344,-0.0435136829750255,0,0.067361624488442,0,0,0,0.000181022957240788,0.0742852211298469,0,0,0,0,0,0,0,0.0204565024282294,0.179628064806204,0,0
"Row285",0.038069349381344,-0.0433803463882174,0,0.0672705311620005,0,0,0,0.000188993254216185,0.0745494175499594,0,0,0,0,0,0,0,0.0194830052027687,0.180896020072159,0,0
"Row286",0.038069349381344,-0.043646898514691,0,0.0673689941335722,0,0,0,0.000140811593178231,0.0779790944065806,0,0,0,0,0,0,0,0.0197751326504476,0.179765411201373,0,0
"Row287",0.038069349381344,-0.0434955911854562,0,0.067092916606476,0,0,0,0.000104823465181872,0.0834985844192151,0,0,0,0,0,0,0,0.0174127295782665,0.179082191343382,0,0
"Row288",0.038069349381344,-0.0433216371110154,0,0.0676413557905742,0,0,0,7.65318773056332e-05,0.090123965810767,0,0,0,0,0,0,0,0.0141715407745758,0.171477248899697,0,0
"Row289",0.038069349381344,-0.0429082034545523,0,0.0679700815738214,0,0,0,8.03882173334475e-05,0.0931067558101471,0,0,0,0,0,0,0,0.0117780464306172,0.172503796351005,0,0
"Row290",0.038069349381344,-0.0437826224142969,0,0.0676759615652409,0,0,0,3.76502016194388e-05,0.106295846996593,0,0,0,0,0,0,0,0.00756327003274772,0.157659559840651,0,0
"Row291",0.038069349381344,-0.0437060266577141,0,0.0695797441445331,0,0,0,2.53088629599078e-05,0.116116206454799,0,0,0,0,0,0,0,0.00602357487817048,0.136463185281041,0,0
"Row292",0.038069349381344,-0.0437713177099955,0,0.0695419676189189,0,0,0,2.50354149818138e-05,0.116964944412832,0,0,0,0,0,0,0,0.00607730010907608,0.13388911864948,0,0
"Row293",0.038069349381344,-0.0434319832349703,0,0.0699531275140317,0,0,0,2.17778462970356e-05,0.121290432943987,0,0,0,0,0,0,0,0.00577659150896629,0.123241532078335,0,0
"Row294",0.038069349381344,-0.0434667251162914,0,0.0694072714112536,0,0,0,2.67539701163288e-05,0.121623028731641,0,0,0,0,0,0,0,0.00526775812733593,0.117428815644167,0,0
"Row295",0.038069349381344,-0.0434698613299368,0,0.0693926707973274,0,0,0,2.66699705219129e-05,0.121953671549153,0,0,0,0,0,0,0,0.00506881996169053,0.11697572327276,0,0
"Row296",0.038069349381344,-0.043048473146993,0,0.0692721666676518,0,0,0,2.65396409434064e-05,0.12455849472898,0,0,0,0,0,0,0,0.004839959197611,0.104325753847409,0,0
"Row297",0.038069349381344,-0.0431324508936231,0,0.0693427608163204,0,0,0,2.22831498027769e-05,0.126195812316488,0,0,0,0,0,0,0,0.00350706341885829,0.0957184362236023,0,0
"Row298",0.038069349381344,-0.0431490169196699,0,0.0693011600462477,0,0,0,2.18890700133632e-05,0.126156825151616,0,0,0,0,0,0,0,0.00354996912396669,0.0961676838506361,0,0
"Row299",0.038069349381344,-0.0428194438760605,0,0.0691376375975834,0,0,0,2.10301716067611e-05,0.130196665593174,0,0,0,0,0,0,0,0.00336812262412528,0.0882519047752239,0,0
"Row300",0.038069349381344,-0.0428222433055942,0,0.0693534101673087,0,0,0,2.28719039345384e-05,0.134063434873159,0,0,0,0,0,0,0,0.00326145221637113,0.074454990086828,0,0
"Row301",0.038069349381344,-0.0430724845258813,0,0.0697600568774893,0,0,0,1.90508337207685e-05,0.136313215322458,0,0,0,0,0,0,0,0.0033311017361307,0.0591733340137126,0,0
"Row302",0.038069349381344,-0.0429290748189676,0,0.0703107380578113,0,0,0,1.70124292624619e-05,0.137544824417139,0,0,0,0,0,0,0,0.00345478744269101,0.0465813978960117,0,0
"Row303",0.038069349381344,-0.0428412096342208,0,0.0699248996033566,0,0,0,1.67042980216354e-05,0.141511653389703,0,0,0,0,0,0,0,0.0033807314996792,0.0286959874713541,0,0
"Row304",0.038069349381344,-0.0429072698844952,0,0.0706351539512275,0,0,0,1.53757433468074e-05,0.143896227576099,0,0,0,0,0,0,0,0.00334853321678847,0.0120785193311149,0,0
"Row305",0.038069349381344,-0.0428063483995077,0,0.0708198111126998,0,0,0,1.46645248860492e-05,0.143816729167975,0,0,0,0,0,0,0,0.00341263243149554,0.00703445278040096,0,0
"Row306",0.038069349381344,-0.0429638150172248,0,0.0705833654055528,0,0,0,1.40667684061797e-05,0.144380036315374,0,0,0,0,0,0,0,0.00330787881978214,0.00760955446218699,0,0
"Row307",0.038069349381344,-0.0426057954469165,0,0.0710584044135684,0,0,0,1.32754416907221e-05,0.145581713064697,0,0,0,0,0,0,0,0.0033665373678406,-0.00663274856462883,0,0
"Row308",0.038069349381344,-0.0423910605999379,0,0.0715245493361555,0,0,0,1.43280259259825e-05,0.146702935723776,0,0,0,0,0,0,0,0.00335219085608418,-0.0106400254413703,0,0
"Row309",0.038069349381344,-0.0423700340118925,0,0.0709081100971125,0,0,0,1.62326793598054e-05,0.14998587728786,0,0,0,0,0,0,0,0.00288449051153977,-0.0522977808634486,0,0
"Row310",0.038069349381344,-0.0421701420233497,0,0.0717436640546519,0,0,0,1.49946351249961e-05,0.151557107190607,0,0,0,0,0,0,0,0.0029902970727877,-0.0646460146900056,0,0
"Row311",0.038069349381344,-0.0422947030257962,0,0.0721705967578848,0,0,0,1.17726820006346e-05,0.153413156122348,0,0,0,0,0,0,0,0.00312970435836229,-0.116340501518207,0,0
"Row312",0.038069349381344,-0.042370175501651,0,0.0738020408837902,0,0,0,1.16068653230799e-05,0.163805812472192,0,0,0,0,0,0,0,0.00346184636058021,-0.163522899387722,0,0
"Row313",0.038069349381344,-0.0425347311964813,0,0.0737081001146921,0,0,0,1.17049346244888e-05,0.16460229869372,0,0,0,0,0,0,0,0.00346492997670865,-0.166608829305663,0,0
"Row314",0.038069349381344,-0.0421471211816255,0,0.0731664345987457,0,0,0,1.05071114206038e-05,0.167579677014867,0,0,0,0,0,0,0,0.00384416792650356,-0.192271570145843,0,0
"Row315",0.038069349381344,-0.0426018295197719,0,0.072982384574229,0,0,0,1.10285315169328e-05,0.167980171374112,0,0,0,0,0,0,0,0.00359290311704864,-0.21031771370382,0,0
"Row316",0.038069349381344,-0.0427306773118212,0,0.072958240110657,0,0,0,9.47560464023569e-06,0.169122730138625,0,0,0,0,0,0,0,0.00370378152157369,-0.216790885816929,0,0
"Row317",0.038069349381344,-0.0426236172695505,0,0.0733986653641561,0,0,0,8.28470020649938e-06,0.169965785776278,0,0,0,0,0,0,0,0.00391618165612232,-0.223691166994346,0,0
"Row318",0.038069349381344,-0.0428733540389056,0,0.0728109304299785,0,0,0,8.83843144139635e-06,0.175738047160702,0,0,0,0,0,0,0,0.00458289485299282,-0.22999641652216,0,0
"Row319",0.038069349381344,-0.0428607745746557,0,0.0725787841145225,0,0,0,8.41459391306874e-06,0.177043848216123,0,0,0,0,0,0,0,0.00553265194070653,-0.236159200422822,0,0
"Row320",0.038069349381344,-0.0431061711959712,0,0.0722421847833665,0,0,0,8.49417738020861e-06,0.177996992295038,0,0,0,0,0,0,0,0.00579379597272606,-0.238563648720377,0,0
"Row321",0.038069349381344,-0.042991649755513,0,0.0721929800325099,0,0,0,8.25681691102067e-06,0.179012915760098,0,0,0,0,0,0,0,0.00600663990822903,-0.238348023243886,0,0
"Row322",0.038069349381344,-0.0458234949217546,0,-0.061124040634037,0,0,0,3.90404375041781e-05,0,0.00725878700763672,0,0,0,0,0,0,0,0,0,0
"Row323",0.038069349381344,-0.0457370606106681,0,-0.0610359785547018,0,0,0,3.62574568066526e-05,0,0.00806164920372928,0,0,0,0,0,0,0,0,0,0
"Row324",0.038069349381344,-0.045658395808509,0,-0.0608663586312962,0,0,0,3.39226096058282e-05,0,0.00854155920595509,0,0,0,0,0,0,0,0,0,0
"Row325",0.038069349381344,-0.0459135673416914,0,-0.0611538043198243,0,0,0,2.85586186962967e-05,0,0.0160272104148772,0,0,0,0,0,0,0,0,0,0.0397759967160463
"Row326",0.038069349381344,-0.0456658770954363,0,-0.0617915411729116,0,0,0,2.09622406292689e-05,0,0.0249948736070689,0,0,0,0,0,0,0,0,0,0.045898496522329
"Row327",0.038069349381344,-0.0455214502866386,0,-0.0628502750409863,0,0,0,2.00512792630617e-05,0,0.031490476936302,0,0,0,0,0,0,0,0,0,0.0463724350748057
"Row328",0.038069349381344,-0.0452067925303432,0,-0.0623527778816933,0,0,0,1.60140781797896e-05,0,0.036589513300199,0,0,0,0,0,0,0,0,0,0.0482109211920706
"Row329",0.038069349381344,-0.0453403799636251,0,-0.0624393943616821,0,0,0,1.58069868830355e-05,0,0.0372901800959178,0,0,0,0,0,0,0,0,0,0.0478920930405563
"Row330",0.038069349381344,-0.0453389843990997,0,-0.0623366684671839,0,0,0,1.70599902946597e-05,0,0.0497430646304483,0,0,0,0,0,0,0,0,0,0.0446259923688387
"Row331",0.038069349381344,-0.0453067836631515,0,-0.0622809859877662,0,0,0,1.7099656468798e-05,0,0.0500408993270797,0,0,0,0,0,0,0,0,0,0.0450821070675523
"Row332",0.038069349381344,-0.0457007937375924,0,-0.0626558852356121,0,0,0,1.31139249434564e-05,0,0.0539122979065042,0,0,0,0,0,0,0,0,0,0.0513224792031183
"Row333",0.038069349381344,-0.0456552583379526,0,-0.0635339600305911,0,0,0,1.00696016432639e-05,0,0.0641199169471469,0,0,0,0,0,0,0,0,0,0.0524841509504159
"Row334",0.038069349381344,-0.0460036464575517,0,-0.0644754569978796,0,0,0,1.04240550728368e-05,0,0.0685113046463479,0,0,0,0,0,0,0,0,0,0.0508758039247253
"Row335",0.038069349381344,-0.0457457156744774,0,-0.0656234584906294,0,0,0,7.4306520788367e-06,0,0.0838074673259319,0,0,0,0,0,0,0,0,0,0.0514988198997369
"Row336",0.038069349381344,-0.0456962883644948,0,-0.0657482249600207,0,0,0,7.34228196437014e-06,0,0.0853175694540086,0,0,0,0,0,0,0,0,0,0.0522947503168483
"Row337",0.038069349381344,-0.0459244870490472,0,-0.0665847058914288,0,0,0,6.96844950431685e-06,0,0.0934486413874699,0,0,0,0,0,0,0,0,0,0.0502322164688554
"Row338",0.038069349381344,-0.0458173775023772,0,-0.0664521165134259,0,0,0,7.246402098381e-06,0,0.0969704971494269,0,0,0,0,0,0,0,0,0,0.0510534582876503
"Row339",0.038069349381344,-0.0458132231618853,0,-0.0666025544921276,0,0,0,6.90910052739871e-06,0,0.0989914108148568,0,0,0,0,0,0,0,0,0,0.05148005784931
"Row340",0.038069349381344,-0.0454495716718847,0,-0.0667243653596215,0,0,0,6.81398373807179e-06,0,0.104586531089332,0,0,0,0,0,0,0,0,0,0.0513658941667381
"Row341",0.038069349381344,-0.0454309601187262,0,-0.067327880117436,0,0,0,6.96979467989342e-06,0,0.108920140161178,0,0,0,0,0,0,0,0,0,0.0448359991359395
"Row342",0.038069349381344,-0.0459382546781496,0,-0.0682979337585335,0,0,0,5.39575468252851e-06,0,0.124975438322378,0,0,0,0,0,0,0,0,0,0.0478798865080852
"Row343",0.038069349381344,-0.0459555138196923,0,-0.0681104052136426,0,0,0,5.35387425476458e-06,0,0.125756615114458,0,0,0,0,0,0,0,0,0,0.0493586785674618
"Row344",0.038069349381344,-0.0457072561527986,0,-0.067946300405939,0,0,0,4.86282754994299e-06,0,0.141810085272894,0,0,0,0,0,0,0,0,0,0.0520214555919542
"Row345",0.038069349381344,-0.0466495382092731,0,-0.0687453780131149,0,0,0,4.78253972091265e-06,0,0.145097554580082,0,0,0,0,0,0,0,0,0,0.0494645225480952
"Row346",0.038069349381344,-0.0468959386521102,0,-0.0691145789636884,0,0,0,4.41114181994045e-06,0,0.148183442521235,0,0,0,0,0,0,0,0,0,0.0487891698928105
"Row347",0.038069349381344,-0.0476235068582194,0,-0.0696342705583054,0,0,0,4.21080717271326e-06,0,0.154123321332042,0,0,0,0,0,0,0,0,0,0.0467064790924194
"Row348",0.038069349381344,-0.0471172851979875,0,-0.0695199989906169,0,0,0,4.43420293970703e-06,0,0.157300030747415,0,0,0,0,0,0,0,0,0,0.0421552451974861
